customer_id,age,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,streaming_data_ratio,hotspot_data_ratio,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,avg_minutes_per_call,monthly_sms,international_minutes,roaming_voice_minutes,roaming_data_gb,international_voice_ratio,roaming_voice_ratio,roaming_data_ratio,monthly_recharge,total_usage_events,calls_per_rupee,data_per_rupee,churn
CUST04864,34.58380130797515,26.891569203069857,6.94,0.231,11.52,1.33,1.6599,0.1916,215.04,91,57,34,2.3631,89,7.59,0.37,0.63,0.0353,0.0017,0.0908,375,180,0.2427,0.018507,0
CUST04865,26.17972629572817,26.969773077706915,10.91,0.364,26.07,2.89,2.3896,0.2649,225.69,124,77,47,1.8201,97,4.84,14.29,1.64,0.0214,0.0633,0.1503,443.24,221,0.2798,0.024614,0
CUST04866,36.26206469926122,54.77538959400393,39.84,1.328,110.36,9.4,2.7701,0.2359,87.64,46,19,27,1.9052,79,7.45,2.79,0.56,0.085,0.0318,0.0141,804.97,125,0.0571,0.049493,0
CUST04867,35.91953802412005,44.5687589476303,6.61,0.22,13.18,1.16,1.9939,0.1755,205.29,107,58,49,1.9186,94,5.03,9.28,1.07,0.0245,0.0452,0.1619,363.81,201,0.2941,0.018169,0
CUST04868,44.15957355990081,78.12773063688115,0.77,0.026,2.3,0.23,2.987,0.2987,99.22,37,24,13,2.6816,38,10.41,5.13,0.02,0.1049,0.0517,0.026,157.76,75,0.2345,0.004881,0
CUST04869,45.0167893382288,14.365359082589697,16.61,0.554,39.53,3.94,2.3799,0.2372,82.97,61,35,26,1.3602,70,4.5,2.31,1.38,0.0542,0.0278,0.0831,724.91,131,0.0841,0.022913,1
CUST04870,26.99772366382132,33.0660970098234,5.33,0.178,8.6,0.59,1.6135,0.1107,427.68,180,85,95,2.376,75,21.27,11.57,0.03,0.0497,0.0271,0.0056,419.19,255,0.4294,0.012715,0
CUST04871,30.52324095548063,8.250082047537994,10.09,0.336,20.34,1.07,2.0159,0.106,113.24,60,29,31,1.8873,82,13,3.47,1.83,0.1148,0.0306,0.1814,502.29,142,0.1195,0.020088,1
CUST04872,27.33072944548994,60.422760110605786,2.04,0.068,3.25,0.48,1.5931,0.2353,148.76,75,40,35,1.9835,32,5.94,6.72,0.04,0.0399,0.0452,0.0196,172.2,107,0.4355,0.011847,0
CUST04873,34.15652464195702,54.81515685125764,1.26,0.042,2.06,0.17,1.6349,0.1349,50.23,31,19,12,1.6203,35,2.76,3.56,0.36,0.0549,0.0709,0.2857,208.95,66,0.1484,0.00603,0
CUST04874,34.491178458068376,107.89874915507298,1.77,0.059,3.75,0.19,2.1186,0.1073,78.84,33,14,19,2.3891,37,7.62,3.17,0.22,0.0967,0.0402,0.1243,170.05,70,0.1941,0.010409,0
CUST04875,27.73672029938253,22.293439029406617,5.2,0.173,17.24,1.41,3.3154,0.2712,185.45,65,36,29,2.8531,80,5.87,11.85,0.78,0.0317,0.0639,0.15,395.4,145,0.1644,0.013151,0
CUST04876,27.002760312475623,62.3269405360983,26.24,0.875,53.48,4.51,2.0381,0.1719,31,16,10,6,1.9375,71,0.34,2.17,0.26,0.011,0.07,0.0099,698.02,87,0.0229,0.037592,0
CUST04877,37.30464790160405,38.07521874635607,12.84,0.428,29.74,1.92,2.3162,0.1495,82.49,38,19,19,2.1708,74,7.14,1.15,3.64,0.0866,0.0139,0.2835,650.59,112,0.0584,0.019736,0
CUST04878,25.82267292795104,44.17465360547703,34.41,1.147,80.42,2.63,2.3371,0.0764,47.71,28,13,15,1.7039,72,4.07,0.26,2.23,0.0853,0.0054,0.0648,572.64,100,0.0489,0.06009,0
CUST04879,28.215351356569062,44.00763184296496,5.93,0.198,16.64,0.62,2.8061,0.1046,136.39,79,34,45,1.7265,84,14.63,9.1,1.4,0.1073,0.0667,0.2361,446.13,163,0.1771,0.013292,0
CUST04880,28.129043611163016,64.11845797894364,4.03,0.134,6.92,0.95,1.7171,0.2357,115.36,63,36,27,1.8311,71,4.7,7.67,0.42,0.0407,0.0665,0.1042,660.06,134,0.0954,0.006106,0
CUST04881,18,67.11806845498292,0.42,0.014,0.84,0.09,2,0.2143,178.22,94,42,52,1.896,33,12.2,5.77,0.06,0.0685,0.0324,0.1429,195.09,127,0.4818,0.002153,0
CUST04882,32.528553618902045,50.877435026760764,9.55,0.318,28.02,0.88,2.934,0.0921,174.46,83,54,29,2.1019,78,17.78,10.93,0.85,0.1019,0.0627,0.089,354.33,161,0.2342,0.026952,0
CUST04883,25.92092526220812,34.969946382910194,8.49,0.283,16.54,1.38,1.9482,0.1625,344.72,217,107,110,1.5886,74,36.68,13.17,0.93,0.1064,0.0382,0.1095,515.44,291,0.421,0.016471,0
CUST04884,28.381537431508534,71.41167179423313,0.66,0.022,1.77,0.08,2.6818,0.1212,56.28,13,7,6,4.3292,30,4.3,1.2,0.15,0.0764,0.0213,0.2273,117.68,43,0.1105,0.005608,0
CUST04885,28.40068349482987,52.502845536448326,6.48,0.216,18.97,0.81,2.9275,0.125,63.3,37,19,18,1.7108,30,7.02,1.82,0.88,0.1109,0.0288,0.1358,233.62,67,0.1584,0.027737,0
CUST04886,41.38583550500133,44.91449604890528,6.5,0.217,13.88,0.34,2.1354,0.0523,435.45,291,153,138,1.4964,66,14.37,33.76,0.22,0.033,0.0775,0.0338,622.56,357,0.4674,0.010441,0
CUST04887,37.47546327191154,6.336421288946807,4.13,0.138,7.41,0.97,1.7942,0.2349,272.54,93,51,42,2.9305,102,20.26,7.76,1.11,0.0743,0.0285,0.2688,266.72,195,0.3487,0.015484,1
CUST04888,43.89136247091278,77.37019750209053,23.74,0.791,59.17,1.61,2.4924,0.0678,105.89,66,33,33,1.6044,64,3.76,6.71,2.02,0.0355,0.0634,0.0851,682.02,130,0.0968,0.034808,0
CUST04889,30.64696089835211,31.984998327141,0.52,0.017,0.86,0.11,1.6538,0.2115,31.7,15,7,8,2.1133,29,0.67,0.63,0.09,0.0211,0.0199,0.1731,195.85,44,0.0766,0.002655,0
CUST04890,30.698201070158365,28.72383757862344,51.61,1.72,177.42,9.03,3.4377,0.175,80.32,51,28,23,1.5749,69,9.09,1.49,11.06,0.1132,0.0186,0.2143,708.68,120,0.072,0.072826,0
CUST04891,43.87868754502511,82.27106347338015,2.46,0.082,6.13,0.2,2.4919,0.0813,124.55,62,40,22,2.0089,98,4.86,5.28,0.27,0.039,0.0424,0.1098,339.33,160,0.1827,0.00725,0
CUST04892,33.66948548008195,23.27122974547636,0.54,0.018,0.85,0.08,1.5741,0.1481,109.93,55,31,24,1.9987,37,5.74,3.14,0.08,0.0522,0.0286,0.1481,225.24,92,0.2442,0.002397,0
CUST04893,32.06400711015684,41.51979979149572,55.63,1.854,141.4,15.71,2.5418,0.2824,187.98,62,39,23,3.0319,78,10.06,13.27,14.01,0.0535,0.0706,0.2518,648.97,140,0.0955,0.08572,1
CUST04894,32.74831758334128,20.557958115305578,2.89,0.096,4.36,0.17,1.5087,0.0588,48.83,20,11,9,2.4415,38,4.94,3.35,0.5,0.1012,0.0686,0.173,235.29,58,0.085,0.012283,0
CUST04895,28.102187073088224,39.1619752333078,9.02,0.301,22.08,0.73,2.4479,0.0809,162.17,58,34,24,2.796,90,15.74,7.91,1.29,0.0971,0.0488,0.143,398.11,148,0.1457,0.022657,0
CUST04896,30.022328778721924,22.584703279659266,0.44,0.015,0.87,0.05,1.9773,0.1136,76.76,54,30,24,1.4215,33,5.15,4.54,0.09,0.0671,0.0591,0.2045,254.12,87,0.2125,0.001731,0
CUST04897,24.35172854325829,41.21255149303087,1.96,0.065,4.03,0.45,2.0561,0.2296,104.2,51,26,25,2.0431,40,2.83,6.48,0.22,0.0272,0.0622,0.1122,195.15,91,0.2613,0.010044,0
CUST04898,35.96555897154017,23.84210336313488,1.15,0.038,3.72,0.14,3.2348,0.1217,193.29,153,67,86,1.2633,83,5.8,2.33,0.23,0.03,0.0121,0.2,502.21,236,0.3047,0.00229,1
CUST04899,28.07936922976004,31.20309917277892,0.65,0.022,2.22,0.07,3.4154,0.1077,185.59,147,80,67,1.2625,35,21.39,6.41,0.02,0.1153,0.0345,0.0308,252.78,182,0.5815,0.002571,0
CUST04900,31.309512347070065,42.68861241965492,24.99,0.833,47.39,7.21,1.8964,0.2885,496.88,166,83,83,2.9933,105,31.51,23.61,5.1,0.0634,0.0475,0.2041,1107.77,271,0.1499,0.022559,0
CUST04901,42.78787457350192,47.08602655915972,1.13,0.038,2.87,0.33,2.5398,0.292,51.14,38,23,15,1.3458,33,4.9,3.95,0.25,0.0958,0.0772,0.2212,249.48,71,0.1523,0.004529,0
CUST04902,30.43863268924437,50.754291292909606,7.05,0.235,20.95,1.96,2.9716,0.278,173.53,60,26,34,2.8922,99,18.75,9.43,1.83,0.1081,0.0543,0.2596,384.95,159,0.1559,0.018314,0
CUST04903,27.111211307549983,16.427224149845966,2.21,0.074,6.39,0.63,2.8914,0.2851,27.64,13,5,8,2.1262,51,3.21,1.03,0.29,0.1161,0.0373,0.1312,237.85,64,0.0547,0.009292,0
CUST04904,38.66941779464376,69.0865010478886,5.12,0.171,10.21,0.78,1.9941,0.1523,70.51,39,22,17,1.8079,97,4.01,3.47,0.35,0.0569,0.0492,0.0684,242.81,136,0.1606,0.021086,0
CUST04905,18,30.879795879870606,6.91,0.23,18.3,0.42,2.6483,0.0608,171.58,86,36,50,1.9951,119,2.95,1.83,1.06,0.0172,0.0107,0.1534,1304.96,205,0.0659,0.005295,0
CUST04906,27.842285875473472,18.502267805897542,0.82,0.027,1.24,0.08,1.5122,0.0976,164.93,63,33,30,2.6179,32,14.41,10.47,0.01,0.0874,0.0635,0.0122,214.24,95,0.2941,0.003827,0
CUST04907,28.998477508821185,96.9854500259954,36.95,1.232,66.78,6.67,1.8073,0.1805,334.03,134,82,52,2.4928,111,11.49,22.47,2.23,0.0344,0.0673,0.0604,884.94,245,0.1514,0.041754,0
CUST04908,24.61252320377924,62.24148461959238,0.68,0.023,2.22,0.15,3.2647,0.2206,41.25,19,8,11,2.1711,31,1.95,1.11,0.11,0.0473,0.0269,0.1618,189.1,50,0.1005,0.003596,0
CUST04909,36.94927939212654,23.42116974646211,8.76,0.292,28.76,1.91,3.2831,0.218,55.46,27,13,14,2.0541,64,2.77,3.72,0.49,0.0499,0.0671,0.0559,623.49,91,0.0433,0.01405,0
CUST04910,27.887834547481795,54.91655745001249,6.37,0.212,10.83,1.72,1.7002,0.27,207.99,106,53,53,1.9622,89,20.8,13.64,0.87,0.1,0.0656,0.1366,479.3,195,0.2212,0.01329,0
CUST04911,20.745759194143183,31.21949770047345,4.23,0.141,7.91,0.27,1.87,0.0638,666.29,410,197,213,1.6251,89,7.35,32.05,0.61,0.011,0.0481,0.1442,603.18,499,0.6797,0.007013,0
CUST04912,54.088348673370405,69.00497558967072,37.54,1.251,89.82,3.83,2.3926,0.102,99.33,31,17,14,3.2042,71,9.89,3.02,2.43,0.0996,0.0304,0.0647,696.76,102,0.0445,0.053878,0
CUST04913,18,19.59395598015633,4.69,0.156,15.93,0.61,3.3966,0.1301,75.67,35,18,17,2.162,86,1.85,2.74,0.75,0.0244,0.0362,0.1599,369.22,121,0.0948,0.012702,0
CUST04914,35.65967604761827,21.9190829411608,1.46,0.049,2.57,0.43,1.7603,0.2945,90.78,52,29,23,1.7458,33,3.8,1.38,0.37,0.0419,0.0152,0.2534,232.29,85,0.2239,0.006285,0
CUST04915,27.4348204748091,10.561773704365557,0.5,0.017,1.74,0.07,3.48,0.14,58.3,23,11,12,2.5348,43,4.55,2.85,0.04,0.078,0.0489,0.08,207.98,66,0.1106,0.002404,1
CUST04916,37.70670984742424,38.41354094258381,18.39,0.613,44.04,2.28,2.3948,0.124,381.63,182,87,95,2.0969,120,36.98,7.76,5.48,0.0969,0.0203,0.298,920.98,302,0.1976,0.019968,0
CUST04917,29.81881959174612,54.14146920196448,8.77,0.292,20.94,1.02,2.3877,0.1163,190.97,84,43,41,2.2735,76,13.39,13.29,1.23,0.0701,0.0696,0.1403,477.08,160,0.1761,0.018383,0
CUST04918,18,42.77537837939498,4.01,0.134,8.42,0.23,2.0998,0.0574,88.21,48,25,23,1.8377,106,5.71,5.51,1.1,0.0647,0.0625,0.2743,407.75,154,0.1177,0.009834,0
CUST04919,20.903112069248056,43.088181402493525,15.84,0.528,27.05,3.22,1.7077,0.2033,363.96,300,150,150,1.2132,78,24.36,29.11,1.23,0.0669,0.08,0.0777,635.54,378,0.472,0.024924,0
CUST04920,35.32890940946542,25.244426302084605,7.37,0.246,14.88,1.88,2.019,0.2551,296.27,132,57,75,2.2445,101,30.29,5.11,2.2,0.1022,0.0172,0.2985,360.86,233,0.3658,0.020423,0
CUST04921,27.903456491040483,81.35538896100613,14.12,0.471,45.01,1.07,3.1877,0.0758,266.07,127,58,69,2.095,111,17.36,15.19,2.15,0.0652,0.0571,0.1523,992.91,238,0.1279,0.014221,0
CUST04922,18,56.759994116728464,32.36,1.079,106.9,5.74,3.3035,0.1774,51.97,13,7,6,3.9977,65,3.7,1.44,0.89,0.0712,0.0277,0.0275,714.8,78,0.0182,0.045271,0
CUST04923,54.49086325576154,35.23227465037045,7.23,0.241,25.13,1.76,3.4758,0.2434,152.9,66,39,27,2.3167,70,11.4,7.87,0.67,0.0746,0.0515,0.0927,476.81,136,0.1384,0.015163,0
CUST04924,31.3438198805052,14.074318501890607,10.46,0.349,19.31,1.19,1.8461,0.1138,443.65,275,119,156,1.6133,89,49.04,9.39,1.72,0.1105,0.0212,0.1644,547.6,364,0.5022,0.019102,1
CUST04925,28.682012381324927,31.81375609349592,5.26,0.175,11.51,0.34,2.1882,0.0646,154.2,63,39,24,2.4476,32,7.18,10.86,1.18,0.0466,0.0704,0.2243,229.15,95,0.2749,0.022954,1
CUST04926,34.55984157616769,30.801157319888347,13.77,0.459,28.96,3.89,2.1031,0.2825,181.52,112,45,67,1.6207,81,5.73,10.65,2.45,0.0316,0.0587,0.1779,381.73,193,0.2934,0.036073,0
CUST04927,44.55689879118124,71.53269587687934,7.9,0.263,13.48,1.09,1.7063,0.138,110.04,53,33,20,2.0762,94,2,0.27,1.17,0.0182,0.0025,0.1481,524.76,147,0.101,0.015055,0
CUST04928,24.46620387115359,110.26205474890892,0.84,0.028,2.17,0.22,2.5833,0.2619,132.12,48,24,24,2.7525,36,2.28,4.04,0.13,0.0173,0.0306,0.1548,146.93,84,0.3267,0.005717,0
CUST04929,31.37761408788671,41.8894002682855,29.29,0.976,84.5,5.21,2.8849,0.1779,216.72,85,47,38,2.5496,67,2.85,10.38,3.1,0.0132,0.0479,0.1058,665.76,152,0.1277,0.043995,1
CUST04930,25.52066192723389,38.62322496953815,12.55,0.418,36.54,2.5,2.9116,0.1992,188.87,61,33,28,3.0962,124,5.13,7.69,3.08,0.0272,0.0407,0.2454,921.77,185,0.0662,0.013615,0
CUST04931,28.78772878847445,66.39104950456986,7.78,0.259,18.51,1.21,2.3792,0.1555,135.68,50,26,24,2.7136,77,12.03,6.09,2.05,0.0887,0.0449,0.2635,498.85,127,0.1002,0.015596,1
CUST04932,31.94378516863738,48.26972445640989,13.23,0.441,20.16,0.94,1.5238,0.0711,304.34,130,87,43,2.3411,103,21.58,14.57,3.09,0.0709,0.0479,0.2336,405.39,233,0.3207,0.032635,0
CUST04933,44.50549760039093,24.214785144724296,14.12,0.471,46.03,3.76,3.2599,0.2663,70.34,52,29,23,1.3527,105,7.69,0.16,1.62,0.1093,0.0023,0.1147,784.21,157,0.0663,0.018005,0
CUST04934,36.96804684308592,41.52517404353905,5.02,0.167,15.88,0.75,3.1633,0.1494,228.93,113,72,41,2.0259,98,15.98,15.01,0.86,0.0698,0.0656,0.1713,372.14,211,0.3036,0.01349,0
CUST04935,36.12670149299894,25.28704736539712,2.46,0.082,7.01,0.55,2.8496,0.2236,142.09,79,45,34,1.7986,84,6.78,3.5,0.38,0.0477,0.0246,0.1545,449.32,163,0.1758,0.005475,0
CUST04936,32.76257903433031,40.29288008286628,2,0.067,5.03,0.6,2.515,0.3,335.56,189,81,108,1.7754,77,18.66,16.22,0.25,0.0556,0.0483,0.125,400.72,266,0.4717,0.004991,0
CUST04937,32.10441796640154,5.065034303021797,36.84,1.228,63.69,10.67,1.7288,0.2896,182.14,92,49,43,1.9798,120,20.46,12.72,3.95,0.1123,0.0698,0.1072,942.79,212,0.0976,0.039076,0
CUST04938,41.481455447113134,60.58427817938727,27.32,0.911,90.96,4.1,3.3294,0.1501,33.93,19,10,9,1.7858,80,2.81,1.36,3.79,0.0828,0.0401,0.1387,672.1,99,0.0283,0.040649,0
CUST04939,30.128323517168653,96.65752075485791,2.33,0.078,6.13,0.42,2.6309,0.1803,293.04,250,100,150,1.1722,89,18.56,23.39,0.68,0.0633,0.0798,0.2918,626.45,339,0.3991,0.003719,1
CUST04940,20.02704594501156,114.9775614496451,4.21,0.14,7.66,0.51,1.8195,0.1211,407.47,473,251,222,0.8615,73,40.82,29.16,0.07,0.1002,0.0716,0.0166,627.02,546,0.7544,0.006714,0
CUST04941,18,20.960881288785355,5.2,0.173,16.42,1.52,3.1577,0.2923,83.49,68,32,36,1.2278,94,0.99,0.43,0.79,0.0119,0.0052,0.1519,363.96,162,0.1868,0.014287,0
CUST04942,34.57157299751312,67.73167538829199,9.24,0.308,22.01,0.8,2.382,0.0866,239.15,154,73,81,1.5529,87,15.64,6.03,2.49,0.0654,0.0252,0.2695,468.97,241,0.3284,0.019703,0
CUST04943,36.19444876051141,29.92231964985844,11.92,0.397,41.34,1.68,3.4681,0.1409,243.11,228,109,119,1.0663,87,28.57,7.74,1.11,0.1175,0.0318,0.0931,576.52,315,0.3955,0.020676,0
CUST04944,57.14225738361846,51.914143701355705,6.48,0.216,11.63,1.64,1.7948,0.2531,138.3,45,24,21,3.0733,96,13.22,8.07,0.84,0.0956,0.0584,0.1296,408.21,141,0.1102,0.015874,0
CUST04945,36.88103568371511,9.766700495686068,10.15,0.338,15.66,2.97,1.5429,0.2926,1253.37,834,443,391,1.5028,94,100.47,82.53,2.75,0.0802,0.0658,0.2709,690.14,928,1.2085,0.014707,0
CUST04946,25.76115524685516,67.38579413531643,18.64,0.621,62.84,3.14,3.3712,0.1685,277.08,190,84,106,1.4583,128,17.29,21.72,5.58,0.0624,0.0784,0.2994,1032.32,318,0.1841,0.018056,0
CUST04947,28.302483086043964,49.859271200872925,34.49,1.15,82.04,5.33,2.3787,0.1545,61.61,39,20,19,1.5797,69,3.97,1.37,4.16,0.0644,0.0222,0.1206,612.31,108,0.0637,0.056328,0
CUST04948,27.872521122561587,51.22239003242223,36.35,1.212,92.49,10.83,2.5444,0.2979,121.44,61,34,27,1.9908,73,3.27,3.59,8.73,0.0269,0.0296,0.2402,746.64,134,0.0817,0.048685,0
CUST04949,23.491510750348898,73.12486461907521,14.9,0.497,24.71,2.93,1.6584,0.1966,541.43,378,186,192,1.4324,91,48.66,30.58,0.72,0.0899,0.0565,0.0483,604.94,469,0.6249,0.024631,0
CUST04950,31.824422602298966,111.35378836019052,5.87,0.196,14,1.71,2.385,0.2913,861.72,431,234,197,1.9994,77,66.14,21.38,0.98,0.0768,0.0248,0.167,571.83,508,0.7537,0.010265,0
CUST04951,20.58702401405012,41.9064910396449,3.72,0.124,10.47,0.32,2.8145,0.086,125.93,70,28,42,1.799,102,4.3,2.84,0.64,0.0341,0.0226,0.172,406.39,172,0.1722,0.009154,0
CUST04952,44.31221348603805,24.263183414461963,1.81,0.06,4.73,0.29,2.6133,0.1602,62.42,30,19,11,2.0807,45,3.83,3.51,0.4,0.0614,0.0562,0.221,212.88,75,0.1409,0.008502,0
CUST04953,31.57448090399196,74.61980962653332,1.76,0.059,2.78,0.31,1.5795,0.1761,145.84,68,43,25,2.1447,100,14.12,1.78,0.04,0.0968,0.0122,0.0227,377.92,168,0.1799,0.004657,0
CUST04954,38.69471167919544,43.438418209938334,16.14,0.538,38.79,3.73,2.4033,0.2311,83.73,61,32,29,1.3726,63,8.56,5.88,3.87,0.1022,0.0702,0.2398,599.42,124,0.1018,0.026926,1
CUST04955,18,69.69740905215426,2.99,0.1,10.31,0.51,3.4482,0.1706,195.73,169,85,84,1.1582,69,22.1,6.5,0.54,0.1129,0.0332,0.1806,340.63,238,0.4961,0.008778,0
CUST04956,32.435636472796375,24.12260086415451,65.82,2.194,148.36,17.48,2.254,0.2656,121.89,46,23,23,2.6498,70,4.25,8.74,10.79,0.0349,0.0717,0.1639,839.57,116,0.0548,0.078397,0
CUST04957,27.70535884503697,64.56348012671441,15.68,0.523,39.63,2.59,2.5274,0.1652,126.54,47,19,28,2.6923,75,6.53,3.18,1.31,0.0516,0.0251,0.0835,375.57,122,0.1251,0.04175,0
CUST04958,24.752083639013488,21.94847194284067,10.79,0.36,25.03,1.19,2.3197,0.1103,87.93,34,18,16,2.5862,61,3.17,2.48,0.06,0.0361,0.0282,0.0056,688.25,95,0.0494,0.015677,1
CUST04959,19.17207886098912,64.99901898480216,5.75,0.192,12.99,0.29,2.2591,0.0504,123.25,62,34,28,1.9879,27,5.36,4.37,0.28,0.0435,0.0355,0.0487,132.44,89,0.4681,0.043416,0
CUST04960,28.581218072443374,39.93522408579975,24.38,0.813,45.25,6.83,1.856,0.2801,123.46,73,42,31,1.6912,63,10.74,0.19,6.61,0.087,0.0015,0.2711,728.96,136,0.1001,0.033445,0
CUST04961,33.376413656178286,116.71345037394208,22.49,0.75,65.55,2.83,2.9146,0.1258,205.93,88,59,29,2.3401,88,20.39,1.64,6.74,0.099,0.008,0.2997,396.22,176,0.2221,0.056761,0
CUST04962,56.47809280076912,47.11017940984835,3.5,0.117,5.6,0.77,1.6,0.22,53.57,33,20,13,1.6233,38,6,0.04,0.44,0.112,0.0007,0.1257,229.64,71,0.1437,0.015241,1
CUST04963,30.0865160385519,16.58413497796625,11.52,0.384,36.41,2.46,3.1606,0.2135,128.84,57,33,24,2.2604,72,5.6,0.64,1.59,0.0435,0.005,0.138,441.49,129,0.1291,0.026093,0
CUST04964,28.059965508338763,39.29003451672433,34.35,1.145,105.9,4.86,3.083,0.1415,54.08,25,16,9,2.1632,73,3.71,3.58,6.23,0.0686,0.0662,0.1814,558.76,98,0.0447,0.061475,0
CUST04965,30.54851945813813,30.40348877251582,6.11,0.204,12.39,1.79,2.0278,0.293,267.95,115,49,66,2.33,87,20.42,3.89,0.93,0.0762,0.0145,0.1522,383.7,202,0.2997,0.015924,0
CUST04966,26.38629673608477,108.95156558016772,2.09,0.07,6.09,0.34,2.9139,0.1627,21.85,10,5,5,2.185,45,0.84,1.49,0,0.0384,0.0682,0,187.71,55,0.0533,0.011134,0
CUST04967,27.803406349556337,47.27913177117689,6,0.2,13.13,1.71,2.1883,0.285,157.07,116,45,71,1.3541,124,8.34,7.87,0.49,0.0531,0.0501,0.0817,777.98,240,0.1491,0.007712,0
CUST04968,39.04111071023595,55.71851278514737,48.62,1.621,92.46,10.75,1.9017,0.2211,96.53,64,39,25,1.5083,77,4.51,6.71,12.78,0.0467,0.0695,0.2629,755.28,141,0.0847,0.064373,0
CUST04969,24.76055527198926,15.497950197154283,30.33,1.011,76.08,5.07,2.5084,0.1672,459.28,175,108,67,2.6245,111,5.12,5.8,0.85,0.0111,0.0126,0.028,880.14,286,0.1988,0.03446,0
CUST04970,36.44708990538083,54.14057559553773,10.86,0.362,30.64,0.88,2.8214,0.081,173.42,62,35,27,2.7971,95,20.81,0.2,2.33,0.12,0.0012,0.2145,478.35,157,0.1296,0.022703,0
CUST04971,39.15256812711687,7.879177171160913,5.6,0.187,12.55,0.94,2.2411,0.1679,273.12,117,64,53,2.3344,91,23.94,11.14,0.47,0.0877,0.0408,0.0839,377.89,208,0.3096,0.014819,1
CUST04972,24.55294361650146,19.275851949640405,12.61,0.42,39.43,2.62,3.1269,0.2078,192.35,113,60,53,1.7022,82,18.5,5.69,2.57,0.0962,0.0296,0.2038,691.08,195,0.1635,0.018247,0
CUST04973,33.470499779245266,73.96671268917773,5.66,0.189,15.5,0.94,2.7385,0.1661,272.11,200,101,99,1.3606,83,15.17,12.49,0.06,0.0557,0.0459,0.0106,442.98,283,0.4515,0.012777,0
CUST04974,50.95302448109688,57.43537388410935,41.98,1.399,91.55,10.53,2.1808,0.2508,48.25,21,11,10,2.2976,65,4.4,2.86,1.62,0.0912,0.0593,0.0386,617.77,86,0.034,0.067954,0
CUST04975,41.870667503495866,18.77655637479329,7.41,0.247,16.47,0.63,2.2227,0.085,448.96,245,138,107,1.8325,76,7.51,32.95,0.46,0.0167,0.0734,0.0621,372.08,321,0.6585,0.019915,0
CUST04976,31.480925286303787,43.27516801858474,18.46,0.615,47.42,4.46,2.5688,0.2416,199.49,83,41,42,2.4035,74,20.07,6.43,5.53,0.1006,0.0322,0.2996,366.01,157,0.2268,0.050436,0
CUST04977,19.184384802236345,60.489018400571794,0.55,0.018,1.43,0.11,2.6,0.2,6.25,1,0,1,6.25,42,0.73,0.23,0.15,0.1168,0.0368,0.2727,241.48,43,0.0041,0.002278,0
CUST04978,43.82419328053005,49.30166678912107,3.96,0.132,7.61,0.5,1.9217,0.1263,37.59,30,15,15,1.253,37,4.09,0.48,0.78,0.1088,0.0128,0.197,209.92,67,0.1429,0.018864,0
CUST04979,31.29454540403436,37.08215680638365,3.07,0.102,9.83,0.86,3.202,0.2801,54.83,29,13,16,1.8907,26,2.84,3.78,0.5,0.0518,0.0689,0.1629,177.24,55,0.1636,0.017321,0
CUST04980,35.534257801465735,70.90200552611452,3.8,0.127,9.85,0.73,2.5921,0.1921,40.51,29,14,15,1.3969,37,4.1,0.25,1.03,0.1012,0.0062,0.2711,123.63,66,0.2346,0.030737,0
CUST04981,31.11139571498989,81.1920180939368,33.4,1.113,114.05,4.66,3.4147,0.1395,521.08,283,176,107,1.8413,134,44.55,11.6,6.41,0.0855,0.0223,0.1919,933.05,417,0.3033,0.035797,0
CUST04982,35.32973067690798,19.86297244427945,4.3,0.143,12.62,0.58,2.9349,0.1349,187.69,107,47,60,1.7541,26,12.8,5.81,0.52,0.0682,0.031,0.1209,168.27,133,0.6359,0.025554,1
CUST04983,56.45865574383541,56.664527545900654,41.83,1.394,75.76,12.21,1.8111,0.2919,155.67,81,39,42,1.9219,67,7.14,3.85,7.7,0.0459,0.0247,0.1841,789.18,148,0.1026,0.053004,0
CUST04984,38.83947297049637,46.12047571343636,0.67,0.022,1.67,0.15,2.4925,0.2239,642.76,415,279,136,1.5488,78,16.75,41.08,0.18,0.0261,0.0639,0.2687,598.98,493,0.6928,0.001119,0
CUST04985,25.841274637402947,37.61745141195941,30.96,1.032,83.76,6.2,2.7054,0.2003,41.55,33,20,13,1.2591,67,0.71,1.53,7.22,0.0171,0.0368,0.2332,761.02,100,0.0434,0.040682,0
CUST04986,42.48864711895875,39.14690425243594,0.79,0.026,2.1,0.08,2.6582,0.1013,160.16,73,38,35,2.194,36,4.29,8.92,0.1,0.0268,0.0557,0.1266,201.52,109,0.3622,0.00392,0
CUST04987,31.8131071014262,19.808849754662333,24.61,0.82,47.3,4.47,1.922,0.1816,242.61,134,62,72,1.8105,70,25.49,7.41,3.2,0.1051,0.0305,0.13,754.93,204,0.1775,0.032599,1
CUST04988,42.54810349959533,56.21841463338484,28.2,0.94,51.11,5.3,1.8124,0.1879,154.83,78,47,31,1.985,80,3.15,5.06,3.19,0.0203,0.0327,0.1131,703.33,158,0.1109,0.040095,1
CUST04989,40.90222132057176,20.354988770629376,25.43,0.848,51.01,4.35,2.0059,0.1711,286.43,180,80,100,1.5913,79,32.33,21.65,2.83,0.1129,0.0756,0.1113,560.77,259,0.321,0.045348,0
