customer_id,age,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,international_minutes,roaming_voice_minutes,monthly_sms,roaming_data_gb,monthly_recharge,city,operator,network_type,account_type,churn
CUST05908,55.68800369022885,13.536316740980352,4.93,0.164,11.02,1.12,251.74,94,49,45,11.64,5.32,86,0.01,486.47,Bengaluru,Airtel,5G,Individual,1
CUST05909,36.76533372487453,34.20834890725734,0.89,0.03,2.41,0.13,57.51,19,9,10,5.4,0.42,37,0.04,145.5,Chennai,Vi,5G,Individual,1
CUST05910,35.716742350930694,56.47265697338912,2.36,0.079,6.4,0.68,54.87,35,23,12,4.67,3.91,36,0.05,179.54,Bengaluru,Jio,5G,Individual,0
CUST05911,42.61560745255702,41.62856467310307,1.33,0.044,4.01,0.07,35.93,20,10,10,1.35,2.44,71,0.38,370.41,Chennai,Jio,5G,Family,0
CUST05912,25.25418936489296,28.435642756224777,22.33,0.744,53.55,2.69,322.73,229,116,113,16.88,13.27,137,3.78,1166.01,Kolkata,Airtel,4G,Individual,0
CUST05913,22.22475038054819,33.712729543025645,39.36,1.312,76.45,7.23,61.29,41,21,20,6.87,1.63,75,6.63,797.71,Hyderabad,Airtel,5G,Individual,0
CUST05914,31.646321728663928,59.215490765458455,5.04,0.168,15.38,1.09,263.55,147,73,74,11.48,12.41,92,0.18,414.31,Pune,Airtel,5G,Family,0
CUST05915,20.430636935875384,53.28989908250246,6.47,0.216,22.37,1.86,254.17,110,63,47,9.33,3.51,83,0.14,447.51,Mumbai,Jio,5G,Business,0
CUST05916,25.48971234957015,64.15850398119704,1.44,0.048,2.3,0.4,71.4,53,27,26,3.5,1.76,21,0.19,150.84,Hyderabad,Jio,5G,Individual,0
CUST05917,45.67446728522251,27.79382478706995,17.33,0.578,49.63,1.25,191.88,67,36,31,5.52,6.18,124,4.89,1033.25,Gurugram,BSNL,4G,Individual,0
CUST05918,38.85198603758628,48.20566739781367,54.44,1.815,121.67,14.5,67.51,41,24,17,6.68,4.88,53,14.47,525.32,Lucknow,BSNL,5G,Individual,0
CUST05919,34.87426995601407,120,6.22,0.207,19,1.01,58.6,26,14,12,6.05,3.2,90,0.22,474.87,Lucknow,Airtel,5G,Business,0
CUST05920,43.12657416054335,74.10803267430396,29.34,0.978,52.35,7.52,194.65,76,42,34,10.76,9.73,80,1.9,776.76,Mumbai,Vi,5G,Individual,0
CUST05921,18,27.07808133258625,5.85,0.195,19.93,0.55,7.99,4,2,2,0.88,0.16,36,0.49,242.18,Lucknow,BSNL,4G,Individual,0
CUST05922,39.501465785170346,44.98913793670987,25.78,0.859,60.53,2.45,130.41,64,28,36,9.82,7.81,114,4.95,1377.24,Chennai,Airtel,4G,Individual,0
CUST05923,39.89677389730701,13.146981025094128,5.26,0.175,10.26,1.17,17.32,8,5,3,1.55,0.7,31,1.27,186.49,Kolkata,Jio,4G,Individual,0
CUST05924,39.93314737605673,35.04811764730274,50.24,1.675,159.33,8.43,33.86,15,8,7,3.1,1.14,73,6.57,539.85,Noida,Airtel,5G,Family,0
CUST05925,39.08980892546758,120,0.79,0.026,1.69,0.14,1.17,0,0,0,0.1,0.03,37,0.06,234.33,Bengaluru,Jio,4G,Family,0
CUST05926,34.56900947824993,120,23.33,0.778,44.1,6,120.45,66,36,30,8.26,8.42,63,2.85,651.15,Bengaluru,Airtel,5G,Individual,0
CUST05927,37.86659774049093,44.78954032193744,3.58,0.119,11.45,0.86,205.16,146,84,62,21.02,6.16,77,0.46,634.99,Kolkata,Jio,4G,Individual,0
CUST05928,24.74823509576053,60.239075926606,57.39,1.913,161.49,8.46,65.29,34,17,17,4.84,5.15,71,1.37,705.3,Lucknow,BSNL,4G,Individual,0
CUST05929,37.03498858505907,69.92796461403175,25.1,0.837,49.73,5.29,77.31,47,23,24,6.64,1.11,60,0.03,831.14,Delhi,Jio,5G,Individual,0
CUST05930,18,107.18705149659064,8.09,0.27,13.48,1.19,263.83,107,54,53,10.44,17.96,85,0.77,667.31,Bengaluru,Jio,4G,Individual,0
CUST05931,33.60563492406837,58.19639366417978,0.95,0.032,2.03,0.25,101.81,69,32,37,7.32,6.58,35,0.28,200.11,Kolkata,Airtel,4G,Individual,0
CUST05932,29.69160332593352,35.254898899579004,12.65,0.422,26.55,2.02,332.84,123,66,57,29.95,19.68,101,1.73,433.57,Lucknow,Vi,4G,Family,1
CUST05933,49.28959093330867,59.653242311382805,0.48,0.016,1.26,0.09,155.47,84,48,36,9.62,5.49,33,0.02,236.01,Gurugram,Airtel,5G,Family,0
CUST05934,37.12255427573421,57.77271628744066,9.81,0.327,22.79,2.17,188.17,100,63,37,17.18,7.07,120,0.03,991.68,Chennai,Jio,5G,Family,0
CUST05935,33.40748908879016,98.00546936733944,8.16,0.272,13.34,1.84,176.44,105,57,48,7.35,14.09,93,1.87,274.22,Pune,Jio,5G,Individual,1
CUST05936,43.32416325448598,39.91107017918466,43.33,1.444,95.67,2.3,136.54,83,40,43,1.88,4.61,64,0.32,690.72,Chennai,Jio,5G,Individual,0
CUST05937,38.96892765755656,87.19854706692855,52.26,1.742,110.34,14.6,60.31,31,15,16,5.87,0.36,81,8.9,657.39,Gurugram,Vi,4G,Family,0
CUST05938,19.23181027537944,22.30375191604863,4.13,0.138,11.46,0.95,100.1,45,24,21,9.7,7.58,35,1.19,240.08,Pune,Jio,4G,Individual,0
CUST05939,18,61.79342836171331,3.54,0.118,11.38,0.23,109.01,85,46,39,7.41,8.33,35,1.04,220.43,Gurugram,Airtel,5G,Family,0
CUST05940,21.670187567573464,24.349912414246813,7.45,0.248,17.2,0.71,133.55,48,26,22,6.91,5.3,86,0.85,457.41,Pune,Jio,4G,Individual,0
CUST05941,54.51021306115162,33.40295913117739,12.93,0.431,20.75,1.42,466.39,252,147,105,48.92,25.43,89,0.76,433.42,Delhi,Airtel,5G,Individual,1
CUST05942,27.857756691293368,59.087594322537626,1.19,0.04,1.81,0.2,104.63,73,34,39,9.53,7.03,35,0.06,283.77,Mumbai,Airtel,5G,Individual,0
CUST05943,35.939580693174065,34.00415556598975,0.46,0.015,1.11,0.09,25.35,8,5,3,2.25,0.75,41,0.09,240.86,Bengaluru,Vi,5G,Individual,0
CUST05944,37.04093975167548,48.33368998899581,10.55,0.352,23.26,1.7,415.27,214,130,84,41.26,7.33,79,0.95,599.59,Noida,Airtel,5G,Individual,0
CUST05945,30.33355594694247,48.15588981871589,20.06,0.669,45.17,3.24,202.97,69,32,37,8.72,11.29,111,0.51,963.8,Mumbai,Jio,4G,Individual,0
CUST05946,21.484169963967823,71.75522957988656,0.97,0.032,2.62,0.1,266.04,143,82,61,27.43,13.01,90,0.2,391.83,Pune,Jio,5G,Individual,0
CUST05947,48.765781107737126,54.657992923322254,4.13,0.138,13.29,0.58,420.06,257,157,100,15.47,12.67,99,0.19,398.32,Hyderabad,Jio,4G,Individual,0
CUST05948,36.74387236533416,102.56462411864794,2.25,0.075,5.48,0.55,85.39,47,25,22,1.37,2.49,44,0.44,182.85,Hyderabad,Vi,5G,Business,0
CUST05949,42.19507705357683,66.61108282765167,46.93,1.564,159.13,8.81,48.49,25,16,9,4.35,0.76,74,9.05,630.87,Chennai,Airtel,5G,Business,0
CUST05950,26.35475781108929,14.51929349735201,7.65,0.255,14.65,0.58,444.34,218,114,104,6.69,3.08,72,0.73,460.96,Bengaluru,Vi,4G,Individual,1
CUST05951,31.79526351015938,55.09584786614634,2.54,0.085,6.23,0.47,151.85,60,38,22,11.23,8.93,45,0.69,209.51,Hyderabad,Airtel,5G,Business,0
CUST05952,36.991693942869375,69.6579697680454,4.33,0.144,9.78,1.15,109.89,37,20,17,9.07,3.25,36,0.25,213.85,Lucknow,Airtel,5G,Business,0
CUST05953,37.81885493511012,30.02273515422776,5.07,0.169,10.43,0.92,556.92,206,115,91,53.74,38.32,64,1.11,517.97,Bengaluru,Airtel,5G,Business,0
CUST05954,37.18006339480428,30.75767114208458,69.67,2.322,197.31,7.32,109.52,56,27,29,10.72,2.75,88,0.5,710.78,Delhi,Airtel,5G,Individual,0
CUST05955,24.564354557519778,57.1860483124982,0.88,0.029,1.36,0.08,61.86,37,17,20,3.61,3.61,33,0.01,176.46,Kolkata,Vi,4G,Individual,1
CUST05956,18.20270886249307,92.85718870245007,21.03,0.701,47.66,1.68,55.38,23,15,8,5.2,3.31,70,4.99,658.05,Delhi,Airtel,4G,Individual,0
CUST05957,33.28673155800335,34.62100037144184,12.23,0.408,32.86,1.25,286.95,121,68,53,10.31,18.17,77,1.83,416.52,Bengaluru,Airtel,5G,Individual,0
CUST05958,40.7638934706391,15.16444053095412,4.41,0.147,15.42,1.12,117.9,92,48,44,6.21,6.73,86,0.23,291.92,Kolkata,Vi,5G,Individual,0
CUST05959,26.274005825312504,63.99279590796416,5.53,0.184,19.22,0.72,746.54,461,252,209,62.19,57.35,81,0.77,544.34,Chennai,Jio,5G,Family,0
CUST05960,18,19.24771193220036,20.42,0.681,70.09,5.32,1041.03,900,497,403,99.65,13.29,78,2.61,696.36,Kolkata,Airtel,5G,Individual,0
CUST05961,33.65905762483828,39.48005184826423,17.38,0.579,58.44,1.41,209.62,79,53,26,5.37,14.75,95,0,327.45,Gurugram,Jio,5G,Business,0
CUST05962,18,65.81321023897218,18.99,0.633,34.92,4.86,76.81,37,22,15,5.49,3.46,119,4.01,1144.37,Bengaluru,Jio,4G,Family,0
CUST05963,24.60206479275069,68.6766580488378,6.87,0.229,18.39,1.48,349.72,198,92,106,25.72,2.41,106,0.28,360.03,Pune,Jio,4G,Family,0
CUST05964,25.0051041533792,40.991417008265714,5.33,0.178,8.36,0.52,269.83,133,80,53,14.91,18.36,88,1.43,529.73,Gurugram,Jio,5G,Individual,0
CUST05965,24.166057654255,93.08990262908996,11.78,0.393,24.23,2.05,452.79,210,130,80,22.17,6.97,75,1.64,386.17,Pune,Vi,5G,Family,0
CUST05966,32.88358645753198,35.64058756911707,19.64,0.655,35.29,3.54,266.85,94,46,48,21.5,5.87,85,3.56,669.86,Gurugram,BSNL,4G,Individual,0
CUST05967,37.48635084458012,46.020376917839066,27.79,0.926,77.66,8.16,473.05,224,132,92,43.7,17.3,115,0.84,790.29,Delhi,Airtel,5G,Family,0
CUST05968,40.36771189834183,25.42191857517564,1.87,0.062,4.44,0.15,67.13,40,19,21,7.22,2.2,41,0.02,186.33,Lucknow,Vi,4G,Family,0
CUST05969,36.03907693975619,20.112730870488544,22.15,0.738,64.46,2.82,554.31,338,172,166,23.66,0.61,121,2.44,1107.77,Noida,Vi,4G,Individual,0
CUST05970,36.2540038102492,80.76989934046074,1.54,0.051,5.27,0.2,687.66,287,185,102,22.5,27.18,84,0.29,541.3,Chennai,BSNL,5G,Individual,0
CUST05971,25.25264722030441,120,4.99,0.166,14.73,1.25,466.19,590,318,272,47.41,24.42,84,0.22,612.33,Kolkata,Airtel,4G,Individual,0
CUST05972,53.81044125269128,38.145894761633606,0.54,0.018,1.23,0.12,130.07,82,47,35,11.84,9.74,43,0.05,190.69,Delhi,Jio,5G,Individual,0
CUST05973,35.10313702210401,9.00069289239455,2.68,0.089,6.06,0.3,549.99,283,160,123,28.19,15.17,62,0.26,559.74,Noida,Jio,4G,Individual,1
CUST05974,34.372277427615444,71.81491418676067,11.03,0.368,28.31,2.47,245.86,147,76,71,5.97,11.93,88,2.28,625.29,Delhi,Airtel,5G,Business,0
CUST05975,18,14.708293383536908,14.19,0.473,26.37,1.86,488.18,210,88,122,55.11,10.56,86,1.28,422.3,Gurugram,Vi,5G,Individual,0
CUST05976,46.90234265696792,46.99609011122252,47.45,1.582,129.8,2.61,164.53,67,43,24,15.47,12.08,115,3.92,995.53,Chennai,Jio,4G,Family,0
CUST05977,30.177181248573795,37.89095873712913,1.68,0.056,4.67,0.47,40.74,36,19,17,4.74,0.41,29,0.17,156.06,Chennai,Jio,4G,Individual,0
CUST05978,30.303660728378805,55.75903626330578,2.46,0.082,5.55,0.23,141.04,63,32,31,4.49,11.09,27,0.51,179.01,Pune,Vi,4G,Individual,0
CUST05979,24.47670212953921,47.38642962466749,6.64,0.221,21.89,1.52,106.62,66,30,36,6.44,8.11,87,1.24,463.78,Lucknow,Jio,5G,Business,0
CUST05980,18,68.70642932067646,47.83,1.594,118.38,3.01,172.16,80,35,45,2.07,5.92,73,1.58,784.04,Hyderabad,Vi,5G,Individual,1
CUST05981,30.426702002829177,30.05749778209492,43.07,1.436,131.62,11.53,68.34,38,19,19,3.72,4.67,62,11.94,612.49,Delhi,Airtel,5G,Family,0
CUST05982,18,61.658404840348965,3.94,0.131,8.5,0.98,9.1,3,2,1,0.74,0.3,45,0.4,214.36,Pune,Jio,5G,Individual,1
CUST05983,25.70022821047728,71.0017394656296,32.45,1.082,70.85,6,269.05,508,191,317,28.23,8.86,136,8.41,1160.23,Chennai,Jio,5G,Individual,0
CUST05984,42.63697728819536,74.87344289217185,2.91,0.097,9.35,0.82,49.56,29,17,12,5.42,0.14,20,0.55,212.06,Hyderabad,Vi,5G,Individual,0
CUST05985,38.813446269429605,24.778033298892137,2.17,0.072,7.58,0.33,80.5,45,28,17,5.3,5.65,30,0.24,170.05,Hyderabad,Vi,5G,Business,0
CUST05986,35.65025420228799,100.66158119438954,1.93,0.064,4.16,0.32,14.11,6,3,3,0.9,0.23,36,0.21,231.13,Pune,Vi,4G,Individual,0
CUST05987,42.39379597108195,71.43280366430362,21.2,0.707,64.18,5.79,223.83,131,80,51,7.16,10,63,3.59,748.98,Hyderabad,Airtel,4G,Family,0
CUST05988,41.90686766360517,97.9649614366801,14.34,0.478,39.34,1.67,216.02,115,72,43,21.89,6.93,119,4.04,831.45,Lucknow,Vi,5G,Business,1
CUST05989,29.467150151810472,44.77037352793926,18.26,0.609,31.63,1.2,84.84,40,18,22,9.34,4.73,79,5.19,639.44,Delhi,Jio,5G,Individual,0
CUST05990,31.982807388993766,47.23556020148358,6.02,0.201,14.7,1.71,897.45,768,420,348,67.92,53.76,87,1.48,554.63,Gurugram,Vi,5G,Family,0
CUST05991,25.02385156885528,29.9924323597526,0.76,0.025,1.92,0.14,15.06,5,2,3,0.59,0.01,28,0.11,250.54,Kolkata,Jio,4G,Family,0
CUST05992,30.382505578203475,32.309498177741176,6.98,0.233,16.47,0.6,313.57,148,85,63,18.26,23.11,82,1.38,519.71,Chennai,Airtel,4G,Individual,1
CUST05993,23.28481718711101,74.92235479865685,8.2,0.273,17.16,2.12,191.24,159,68,91,3.12,4.42,74,0.67,400,Lucknow,Vi,5G,Individual,0
CUST05994,44.32292730519622,15.498081470654428,4.74,0.158,15.87,0.38,137.27,78,38,40,7.25,8.05,98,0.09,377.73,Gurugram,Vi,5G,Business,0
CUST05995,23.674580317532023,60.84571112634633,4.71,0.157,9.53,0.79,80.8,34,19,15,1.31,3.48,28,0.49,239.57,Pune,BSNL,5G,Family,0
CUST05996,37.75801851710232,40.63166062623979,7.34,0.245,12.84,0.5,57.95,24,16,8,2.37,3.44,67,0.16,719.84,Pune,Vi,5G,Family,0
CUST05997,42.86686248409245,33.82000799050705,13.5,0.45,41.88,2.74,166.71,85,46,39,5.23,3.33,94,3.84,416.51,Noida,Airtel,4G,Individual,1
CUST05998,29.396793730895453,37.523817800819735,0.78,0.026,1.38,0.09,662.46,423,170,253,22.38,36.05,70,0.01,563.02,Kolkata,Jio,4G,Individual,0
CUST05999,18,53.88222497311618,25.02,0.834,68.71,2.45,237.97,112,57,55,6.56,6.01,96,1.02,408.99,Mumbai,Airtel,5G,Business,0
CUST06000,30.153640885451868,51.20467093947232,5.22,0.174,15.68,0.37,93.89,57,25,32,7.88,5.41,36,0.54,202.85,Noida,Jio,4G,Family,0
CUST06001,21.60729657514773,67.31655913041588,47.07,1.569,95.56,6.62,44.01,24,15,9,2.27,0.94,65,7.4,711.39,Delhi,Airtel,4G,Individual,0
CUST06002,23.44094309155885,48.17144503230804,4.89,0.163,7.66,1.1,76.8,47,23,24,2.3,5,28,0.95,160.25,Gurugram,Airtel,5G,Individual,0
CUST06003,18,73.83056862197242,7.28,0.243,25.2,0.87,457.51,301,115,186,12.87,6.68,85,1.87,549.04,Gurugram,Jio,5G,Business,0
CUST06004,33.67807774904053,60.783005719662114,22,0.733,75.1,5.42,136.05,52,23,29,7.69,10.63,57,5.36,732.85,Pune,Jio,5G,Family,1
CUST06005,22.451022142197107,67.99768241091122,0.43,0.014,1.36,0.04,81.97,30,18,12,7.66,0.45,25,0.13,194.3,Mumbai,Vi,5G,Individual,1
CUST06006,18,72.21482257789799,15.41,0.514,41.15,2.09,354.55,153,68,85,18.86,23.55,117,4.6,1181.78,Lucknow,BSNL,5G,Individual,0
CUST06007,19.68051180741655,52.42076681326525,10.38,0.346,26.51,2.97,124.71,44,25,19,8.85,7.15,96,2.52,338.03,Delhi,Airtel,5G,Business,0
CUST06008,45.224836269774016,58.71935908303814,0.62,0.021,1.81,0.05,129.76,56,28,28,7.03,0.47,41,0.09,196.16,Bengaluru,Jio,5G,Family,0
CUST06009,18,107.06269521343243,28.96,0.965,51.73,3.28,95.16,69,33,36,8.61,6.37,57,2.22,761.8,Kolkata,BSNL,5G,Business,1
CUST06010,45.48055496412498,60.3043817990788,13.04,0.435,45.59,1.83,179.8,85,53,32,21,13.52,90,1.82,299.53,Mumbai,Jio,4G,Family,0
CUST06011,18,28.79825986012344,6.52,0.217,12.05,1.48,512.94,239,102,137,17.28,33.66,64,1.62,554.15,Bengaluru,Airtel,5G,Business,0
CUST06012,50.18426293794017,22.323327167097048,8.04,0.268,19.27,2.26,913.22,580,353,227,91.76,32.03,66,1.08,696.83,Lucknow,Jio,5G,Individual,0
CUST06013,40.49554412260167,54.65711197384832,25.94,0.865,89.4,5.6,241.14,102,63,39,10.42,11.69,130,1.37,834.67,Pune,Airtel,5G,Family,0
CUST06014,34.17289242424634,93.04959000693282,10.39,0.346,19.03,1.62,46.5,21,12,9,0.67,0.89,97,1,414.09,Mumbai,Airtel,4G,Individual,1
CUST06015,46.31436752697624,24.94988156170128,3.85,0.128,8.68,0.65,56.82,33,16,17,6.65,3.37,98,0.63,415.49,Hyderabad,Airtel,5G,Individual,0
CUST06016,23.89186063392912,50.45911228847135,9.31,0.31,17.78,2.08,730.73,563,346,217,79.2,38.48,82,0.36,622.31,Hyderabad,Airtel,5G,Business,0
CUST06017,25.0614349536529,57.51047640417241,1.51,0.05,2.51,0.33,182.91,120,69,51,5.38,10.9,39,0.37,188.09,Bengaluru,Jio,4G,Family,0
CUST06018,21.92200627270112,120,5.56,0.185,17.24,0.88,101.82,45,28,17,7.33,0.46,99,1.1,298.23,Mumbai,BSNL,5G,Family,0
CUST06019,20.570588839637743,23.341287412742247,10.87,0.362,20.44,1.2,152.45,93,46,47,12.62,6.32,80,1.12,241.13,Delhi,Airtel,5G,Individual,0
CUST06020,24.51932601277327,16.645878867218507,1.36,0.045,2.29,0.27,48.16,27,10,17,0.76,1.61,24,0.18,154.12,Gurugram,Jio,4G,Individual,0
CUST06021,37.16655726744565,44.69411487292668,7.72,0.257,16.84,2.14,140.67,116,56,60,7.6,5.06,76,0.03,425.1,Noida,Jio,5G,Individual,0
CUST06022,34.26177691136983,58.68503317676142,5.71,0.19,18.84,0.94,920.23,643,300,343,82.96,55.72,91,0.33,690.09,Delhi,BSNL,5G,Individual,0
CUST06023,28.62675414295721,108.96631877394196,4.77,0.159,9.69,1.12,481.92,289,131,158,50.52,16.32,77,0.15,580.16,Pune,Airtel,5G,Family,0
CUST06024,40.3887497507969,64.29012433943372,1.6,0.053,3.8,0.37,27.48,11,6,5,0.85,1.55,33,0.33,190.56,Pune,Airtel,5G,Individual,0
CUST06025,40.74958347528584,22.001366753971897,0.6,0.02,1.49,0.14,56.56,24,11,13,2.73,3.21,30,0.14,189.47,Chennai,Airtel,5G,Business,0
CUST06026,36.94567669290196,67.42668913063503,6.99,0.233,12.84,1.7,289.72,195,117,78,4.2,4.63,97,0.48,384.41,Bengaluru,Vi,4G,Individual,0
CUST06027,44.64828888949506,39.46476637034073,5.67,0.189,9.5,0.79,768.56,226,116,110,52.32,33.72,100,1.15,667.63,Chennai,BSNL,4G,Individual,1
CUST06028,18,27.428984572284925,1.28,0.043,3.1,0.34,103.62,48,24,24,6.75,0.5,41,0.02,165.87,Noida,BSNL,5G,Individual,0
CUST06029,24.44296466151876,102.80010520387484,44.74,1.491,91.09,7.11,110.52,60,33,27,2.62,5.66,86,10.21,773.94,Hyderabad,Jio,4G,Individual,0
CUST06030,19.65674928478621,113.09613091096963,5.08,0.169,16.97,1.12,124.97,61,38,23,1.75,7.89,35,1.38,217.51,Noida,Airtel,5G,Individual,0
CUST06031,27.84796609709137,47.80296065045819,32.87,1.096,75.66,2.16,350.49,332,137,195,21.96,23.56,77,3.7,740.6,Gurugram,Vi,4G,Family,0
CUST06032,36.37924059336921,44.592576276430265,5.08,0.169,12.38,0.5,129.09,75,35,40,11.09,3.7,104,0.28,354.71,Lucknow,Jio,5G,Individual,0
CUST06033,35.90997460082648,47.40766971702045,0.76,0.025,2.56,0.19,868.72,432,226,206,22.75,25.94,78,0.2,529.84,Bengaluru,Jio,5G,Individual,1
CUST06034,34.1967621028263,59.25655597096603,4.08,0.136,9.85,0.72,113.5,102,48,54,7.98,5.55,38,0.91,234.85,Pune,Airtel,4G,Individual,0
CUST06035,26.280340994593743,73.61010925528463,22.85,0.762,38.74,2.19,19.42,7,3,4,2.21,1.35,74,5.44,703.44,Mumbai,BSNL,5G,Business,0
CUST06036,25.48760142796158,33.59383943744356,2.53,0.084,8.42,0.49,132.05,58,31,27,15.79,7.21,34,0.52,214.37,Pune,Airtel,4G,Individual,0
CUST06037,24.31909756187321,11.870421104756788,3.81,0.127,9.42,1.09,83.29,30,14,16,4.77,2.71,61,0.01,719.48,Bengaluru,Airtel,4G,Business,0
CUST06038,50.22182192082755,77.30958434682077,10.42,0.347,31.88,1.38,581.34,216,122,94,53.78,37.51,81,2.23,702.06,Gurugram,Airtel,4G,Individual,0
CUST06039,32.50241324568309,107.62053530248006,1.1,0.037,3.31,0.25,131.17,96,46,50,6.22,4.42,34,0.16,199.22,Noida,Airtel,5G,Individual,0
CUST06040,27.527910613128608,69.77892892349271,8.49,0.283,14.98,1.53,285.74,224,106,118,31.9,8.16,82,1.51,546.87,Kolkata,Jio,4G,Individual,0
CUST06041,18,86.48915363397846,47.63,1.588,89.62,7.33,74.2,35,22,13,2.28,0.91,71,10.3,736.18,Lucknow,Jio,5G,Individual,0
CUST06042,52.05236406059451,37.35958276402357,0.2,0.007,0.54,0.01,137.87,121,58,63,11.29,10.8,34,0,200.22,Hyderabad,Vi,5G,Family,0
CUST06043,25.488534378219704,29.8575515911136,6.39,0.213,15.15,1.61,100.95,69,29,40,4.97,0.38,83,1.67,416.99,Lucknow,Airtel,5G,Family,0
CUST06044,18,7.6085713004763935,2.59,0.086,5.46,0.65,20.4,42,25,17,2.16,1.63,41,0.56,224.71,Hyderabad,Jio,5G,Individual,0
CUST06045,45.29336538758143,65.92116311097435,20.23,0.674,31.87,5.96,93.94,131,68,63,5.33,4.18,62,5.18,563.56,Chennai,Vi,5G,Individual,0
CUST06046,45.94329977080428,17.03841525261327,15.15,0.505,39.03,1.49,1084.97,536,312,224,38.5,47.1,59,4.15,700.06,Bengaluru,Vi,5G,Individual,0
CUST06047,30.96106480264709,120,2.94,0.098,9.18,0.32,81.01,27,16,11,8.9,3.02,31,0.69,233.42,Mumbai,Jio,4G,Business,1
CUST06048,18,25.51820822924364,13.28,0.443,34.51,2.79,240.23,249,130,119,13.21,6.72,87,3.85,240.17,Delhi,Jio,4G,Individual,1
CUST06049,37.38220539355574,70.65651988197753,6.51,0.217,10.93,1.81,390.93,146,80,66,25.54,5.21,80,0.56,720.85,Noida,Airtel,5G,Individual,0
CUST06050,49.32920869952231,30.097708558017203,20.91,0.697,34.91,1.96,268.65,90,54,36,29.86,1.94,117,5.71,959.5,Chennai,Jio,4G,Individual,0
CUST06051,23.238358062327485,65.446317461977,6.09,0.203,9.77,1.16,273.67,93,55,38,12.6,8.08,77,0.78,459.94,Chennai,Airtel,5G,Individual,0
CUST06052,27.77617210453337,57.51870465537922,45.94,1.531,108.29,3.1,406.91,285,137,148,19.64,14.44,105,8.41,995.11,Mumbai,Airtel,5G,Family,0
CUST06053,40.27660143994161,47.45117223779575,10.77,0.359,30.9,1.39,152.65,94,53,41,10.88,5.86,77,2.62,504.75,Pune,Airtel,5G,Family,0
CUST06054,23.523855081764616,87.74547410931889,5.68,0.189,18.01,1.38,80.41,32,18,14,3.94,3.92,92,0.92,449.08,Noida,Jio,4G,Individual,0
CUST06055,24.07330071746276,61.02854429272673,5.86,0.195,9.53,1.32,725.45,388,201,187,71.97,32,83,0.14,635.61,Noida,BSNL,5G,Business,0
CUST06056,29.559844294806883,51.280364384173616,12.32,0.411,32.99,1.23,27.9,11,5,6,0.48,0.43,77,3.21,412.96,Delhi,Jio,5G,Family,0
CUST06057,36.92891575816608,68.49172769044718,10.36,0.345,28.66,2.46,233.72,159,66,93,3.87,2.27,75,1.37,341.52,Gurugram,Jio,5G,Individual,0
CUST06058,43.62901570229988,19.419638881767376,13.39,0.446,23.08,2.79,151.08,80,33,47,3.34,7.81,107,2.71,550.51,Delhi,Airtel,5G,Individual,0
CUST06059,26.967630877325647,16.433928543812325,11.22,0.374,35.13,3.13,266.37,84,47,37,25.44,14.08,86,0.56,656.6,Chennai,Airtel,5G,Individual,0
CUST06060,31.779973609129243,99.70060336460622,7.82,0.261,19.28,2.12,672.45,363,213,150,67.47,40.67,76,1.96,681.46,Pune,Jio,5G,Individual,0
CUST06061,19.9344308934705,34.44427931713135,3.36,0.112,6.25,0.78,123.89,57,36,21,9.31,0.04,84,0.02,403.91,Gurugram,Airtel,5G,Business,0
CUST06062,31.50541779223749,26.77211359287708,14.35,0.478,21.66,3.81,189.44,161,101,60,22.11,3.27,81,3.27,373.72,Chennai,Airtel,5G,Family,0
CUST06063,18,105.31360446248112,22.07,0.736,63.66,5.05,331.1,385,198,187,29.6,5.39,91,5.58,385.55,Chennai,Jio,5G,Individual,0
CUST06064,35.57879319347675,28.70083790245821,42.64,1.421,137.41,9.78,33.59,20,13,7,3.14,1.89,73,5.01,637.77,Delhi,Airtel,5G,Individual,0
CUST06065,46.46752093570275,26.2680132094638,1.04,0.035,2,0.16,175.55,82,44,38,20.16,13.96,45,0.24,224.77,Mumbai,Airtel,5G,Individual,0
CUST06066,23.40109679586784,58.0837378363956,4.96,0.165,10.57,1.27,836.9,247,141,106,62.04,63.38,82,0.01,598.16,Lucknow,Jio,5G,Individual,0
CUST06067,44.0972577535206,54.7887825247096,16.5,0.55,36.79,4.31,210.61,151,75,76,13.96,9.4,100,4.16,325.46,Mumbai,Vi,5G,Family,0
CUST06068,33.82779546464656,71.77328262937208,12.21,0.407,19.92,1.79,128.43,61,34,27,11,2.03,95,0.43,383.01,Mumbai,Airtel,5G,Individual,0
CUST06069,29.507630446228376,93.21582446352517,0.64,0.021,1.48,0.15,29.22,19,12,7,2.65,1.55,28,0.09,156.06,Kolkata,Jio,5G,Individual,0
CUST06070,20.5675029915649,80.53450315677523,1.18,0.039,1.97,0.15,213.04,68,33,35,8.55,6.42,39,0.06,208.81,Pune,Jio,4G,Individual,0
CUST06071,41.04899140202825,90.41822505641912,15.53,0.518,48.82,0.93,89.72,53,22,31,10.41,4.71,138,4.22,960.95,Kolkata,Airtel,4G,Business,1
CUST06072,24.243674119048645,120,3.96,0.132,11.53,1.01,112.47,58,29,29,5.9,8.7,104,0.01,362.71,Lucknow,Vi,4G,Individual,0
