customer_id,cluster
CUST03496,0
CUST03497,0
CUST03498,0
CUST03499,0
CUST03500,1
CUST03501,0
CUST03502,0
CUST03503,1
CUST03504,0
CUST03505,0
CUST03506,1
CUST03507,1
CUST03508,0
CUST03509,0
CUST03510,0
CUST03511,0
CUST03512,0
CUST03513,1
CUST03514,0
CUST03515,0
CUST03516,1
CUST03517,0
CUST03518,0
CUST03519,0
CUST03520,0
CUST03521,0
CUST03522,0
CUST03523,0
CUST03524,0
CUST03525,0
CUST03526,0
CUST03527,1
CUST03528,0
CUST03529,1
CUST03530,0
CUST03531,0
CUST03532,1
CUST03533,0
CUST03534,0
CUST03535,0
CUST03536,0
CUST03537,0
CUST03538,0
CUST03539,1
CUST03540,0
CUST03541,0
CUST03542,0
CUST03543,0
CUST03544,0
CUST03545,0
CUST03546,0
CUST03547,0
CUST03548,0
CUST03549,0
CUST03550,1
CUST03551,0
CUST03552,0
CUST03553,1
CUST03554,0
CUST03555,0
CUST03556,1
CUST03557,0
CUST03558,0
CUST03559,0
CUST03560,0
CUST03561,0
CUST03562,0
CUST03563,0
CUST03564,0
CUST03565,0
CUST03566,1
CUST03567,1
CUST03568,1
CUST03569,0
CUST03570,0
CUST03571,0
CUST03572,0
CUST03573,0
CUST03574,1
CUST03575,0
CUST03576,0
CUST03577,0
CUST03578,0
CUST03579,1
CUST03580,1
CUST03581,0
CUST03582,0
CUST03583,0
CUST03584,0
CUST03585,0
CUST03586,0
CUST03587,0
CUST03588,0
CUST03589,0
CUST03590,0
CUST03591,1
CUST03592,0
CUST03593,1
CUST03594,1
CUST03595,0
CUST03596,0
CUST03597,0
CUST03598,1
CUST03599,0
CUST03600,1
CUST03601,0
CUST03602,1
CUST03603,0
CUST03604,0
CUST03605,0
CUST03606,0
CUST03607,0
CUST03608,0
CUST03609,1
CUST03610,1
CUST03611,1
CUST03612,0
CUST03613,0
CUST03614,0
CUST03615,0
CUST03616,0
CUST03617,1
CUST03618,0
CUST03619,1
CUST03620,0
CUST03621,1
CUST03622,0
CUST03623,0
CUST03624,0
CUST03625,0
CUST03626,0
CUST03627,0
CUST03628,0
CUST03629,0
CUST03630,0
CUST03631,0
CUST03632,0
CUST03633,0
CUST03634,0
CUST03635,0
CUST03636,0
CUST03637,1
CUST03638,0
CUST03639,0
CUST03640,0
CUST03641,0
CUST03642,1
CUST03643,0
CUST03644,0
CUST03645,0
CUST03646,0
CUST03647,0
CUST03648,1
CUST03649,1
CUST03650,0
CUST03651,0
CUST03652,0
CUST03653,0
CUST03654,0
CUST03655,0
CUST03656,0
CUST03657,0
CUST03658,0
CUST03659,0
CUST03660,1
CUST03661,0
CUST03662,0
CUST03663,0
CUST03664,0
CUST03665,1
CUST03666,0
CUST03667,0
CUST03668,0
CUST03669,0
CUST03670,0
CUST03671,0
CUST03672,0
CUST03673,1
CUST03674,0
CUST03675,1
CUST03676,0
CUST03677,0
CUST03678,0
CUST03679,0
CUST03680,0
CUST03681,0
CUST03682,0
CUST03683,1
CUST03684,0
CUST03685,1
CUST03686,1
CUST03687,1
CUST03688,0
CUST03689,0
CUST03690,0
CUST03691,0
CUST03692,0
CUST03693,0
CUST03694,0
CUST03695,0
CUST03696,0
CUST03697,1
CUST03698,0
CUST03699,1
CUST03700,0
CUST03701,0
CUST03702,1
CUST03703,0
CUST03704,0
CUST03705,1
CUST03706,0
CUST03707,0
CUST03708,0
CUST03709,0
CUST03710,1
CUST03711,0
CUST03712,1
CUST03713,1
CUST03714,1
CUST03715,1
CUST03716,0
CUST03717,0
CUST03718,0
CUST03719,0
CUST03720,0
CUST03721,0
CUST03722,0
CUST03723,0
CUST03724,0
CUST03725,0
CUST03726,0
CUST03727,0
CUST03728,0
CUST03729,0
CUST03730,1
CUST03731,0
CUST03732,1
CUST03733,0
CUST03734,0
CUST03735,0
CUST03736,0
CUST03737,1
CUST03738,0
CUST03739,0
CUST03740,1
CUST03741,0
CUST03742,0
CUST03743,0
CUST03744,0
CUST03745,0
CUST03746,0
CUST03747,1
CUST03748,0
CUST03749,0
CUST03750,0
CUST03751,0
CUST03752,1
CUST03753,0
CUST03754,1
CUST03755,0
CUST03756,0
CUST03757,0
CUST03758,0
CUST03759,0
CUST03760,0
CUST03761,0
CUST03762,1
CUST03763,0
CUST03764,0
CUST03765,0
CUST03766,0
CUST03767,1
CUST03768,0
CUST03769,0
CUST03770,0
CUST03771,0
CUST03772,1
CUST03773,0
CUST03774,0
CUST03775,1
CUST03776,1
CUST03777,0
CUST03778,1
CUST03779,0
CUST03780,0
CUST03781,0
CUST03782,0
CUST03783,0
CUST03784,0
CUST03785,0
CUST03786,0
CUST03787,1
CUST03788,0
CUST03789,0
CUST03790,1
CUST03791,0
CUST03792,0
CUST03793,1
CUST03794,1
CUST03795,0
CUST03796,1
CUST03797,0
CUST03798,0
CUST03799,0
CUST03800,1
CUST03801,0
CUST03802,1
CUST03803,0
CUST03804,1
CUST03805,0
CUST03806,1
CUST03807,0
CUST03808,0
CUST03809,0
CUST03810,0
CUST03811,1
CUST03812,0
CUST03813,0
CUST03814,1
CUST03815,0
CUST03816,1
CUST03817,0
CUST03818,0
CUST03819,0
CUST03820,0
CUST03821,0
CUST03822,0
CUST03823,0
CUST03824,0
CUST03825,0
CUST03826,0
CUST03827,1
CUST03828,1
CUST03829,0
CUST03830,0
CUST03831,0
CUST03832,1
CUST03833,0
CUST03834,0
CUST03835,0
CUST03836,0
CUST03837,1
CUST03838,0
CUST03839,0
CUST03840,1
CUST03841,0
CUST03842,0
CUST03843,0
CUST03844,0
CUST03845,0
CUST03846,1
CUST03847,1
CUST03848,0
CUST03849,1
CUST03850,0
CUST03851,0
CUST03852,0
CUST03853,0
CUST03854,1
CUST03855,1
CUST03856,0
CUST03857,1
CUST03858,1
CUST03859,0
CUST03860,0
CUST03861,0
CUST03862,1
CUST03863,0
CUST03864,0
CUST03865,0
CUST03866,0
CUST03867,0
CUST03868,1
CUST03869,1
CUST03870,0
CUST03871,0
CUST03872,0
CUST03873,0
CUST03874,0
CUST03875,0
CUST03876,0
CUST03877,0
CUST03878,0
CUST03879,1
CUST03880,0
CUST03881,0
CUST03882,1
CUST03883,1
CUST03884,0
CUST03885,0
CUST03886,1
CUST03887,1
CUST03888,1
CUST03889,1
CUST03890,0
CUST03891,0
CUST03892,0
CUST03893,1
CUST03894,0
CUST03895,1
CUST03896,0
CUST03897,0
CUST03898,0
CUST03899,0
CUST03900,0
CUST03901,0
CUST03902,0
CUST03903,1
CUST03904,0
CUST03905,0
CUST03906,0
CUST03907,0
CUST03908,0
CUST03909,1
CUST03910,0
CUST03911,0
CUST03912,0
CUST03913,0
CUST03914,1
CUST03915,1
CUST03916,0
CUST03917,1
CUST03918,0
CUST03919,1
CUST03920,0
CUST03921,1
CUST03922,0
CUST03923,0
CUST03924,0
CUST03925,1
CUST03926,0
CUST03927,1
CUST03928,1
CUST03929,1
CUST03930,0
CUST03931,1
CUST03932,0
CUST03933,1
CUST03934,0
CUST03935,0
CUST03936,0
CUST03937,0
CUST03938,0
CUST03939,0
CUST03940,0
CUST03941,0
CUST03942,0
CUST03943,0
CUST03944,0
CUST03945,0
CUST03946,0
CUST03947,1
CUST03948,1
CUST03949,0
CUST03950,0
CUST03951,0
CUST03952,0
CUST03953,1
CUST03954,0
CUST03955,0
CUST03956,0
CUST03957,1
CUST03958,0
CUST03959,0
CUST03960,0
CUST03961,1
CUST03962,0
CUST03963,0
CUST03964,1
CUST03965,0
CUST03966,0
CUST03967,0
CUST03968,0
CUST03969,0
CUST03970,0
CUST03971,1
CUST03972,0
CUST03973,0
CUST03974,1
CUST03975,0
CUST03976,1
CUST03977,0
CUST03978,0
CUST03979,0
CUST03980,0
CUST03981,0
CUST03982,0
CUST03983,0
CUST03984,0
CUST03985,0
CUST03986,1
CUST03987,0
CUST03988,0
CUST03989,0
CUST03990,0
CUST03991,0
CUST03992,0
CUST03993,0
CUST03994,0
CUST03995,0
CUST03996,0
CUST03997,0
CUST03998,0
CUST03999,0
CUST04000,0
CUST04001,1
CUST04002,0
CUST04003,0
CUST04004,0
CUST04005,0
CUST04006,0
CUST04007,0
CUST04008,0
CUST04009,1
CUST04010,0
CUST04011,0
CUST04012,0
CUST04013,1
CUST04014,0
CUST04015,1
CUST04016,1
CUST04017,0
CUST04018,0
CUST04019,0
CUST04020,0
CUST04021,0
CUST04022,0
CUST04023,1
CUST04024,0
CUST04025,0
CUST04026,0
CUST04027,0
CUST04028,0
CUST04029,1
CUST04030,1
CUST04031,1
CUST04032,0
CUST04033,0
CUST04034,1
CUST04035,0
CUST04036,1
CUST04037,1
CUST04038,0
CUST04039,1
CUST04040,1
CUST04041,0
CUST04042,0
CUST04043,0
CUST04044,1
CUST04045,0
CUST04046,0
CUST04047,0
CUST04048,1
CUST04049,0
CUST04050,0
CUST04051,1
CUST04052,1
CUST04053,1
CUST04054,0
CUST04055,0
CUST04056,0
CUST04057,1
CUST04058,0
CUST04059,0
CUST04060,1
CUST04061,0
CUST04062,0
CUST04063,0
CUST04064,0
CUST04065,0
CUST04066,0
CUST04067,0
CUST04068,0
CUST04069,1
CUST04070,0
CUST04071,0
CUST04072,1
CUST04073,1
CUST04074,1
CUST04075,0
CUST04076,1
CUST04077,0
CUST04078,0
CUST04079,0
CUST04080,0
CUST04081,1
CUST04082,0
CUST04083,1
CUST04084,1
CUST04085,0
CUST04086,0
CUST04087,0
CUST04088,1
CUST04089,0
CUST04090,0
CUST04091,1
CUST04092,0
CUST04093,0
CUST04094,1
CUST04095,0
CUST04096,0
CUST04097,0
CUST04098,0
CUST04099,0
CUST04100,0
CUST04101,1
CUST04102,0
CUST04103,0
CUST04104,0
CUST04105,0
CUST04106,0
CUST04107,0
CUST04108,0
CUST04109,0
CUST04110,1
CUST04111,0
CUST04112,0
CUST04113,0
CUST04114,0
CUST04115,1
CUST04116,0
CUST04117,1
CUST04118,0
CUST04119,0
CUST04120,1
CUST04121,0
CUST04122,0
CUST04123,0
CUST04124,1
CUST04125,0
CUST04126,1
CUST04127,1
CUST04128,1
CUST04129,0
CUST04130,0
CUST04131,0
CUST04132,0
CUST04133,1
CUST04134,0
CUST04135,1
CUST04136,0
CUST04137,1
CUST04138,0
CUST04139,1
CUST04140,1
CUST04141,1
CUST04142,0
CUST04143,0
CUST04144,0
CUST04145,1
CUST04146,1
CUST04147,0
CUST04148,0
CUST04149,0
CUST04150,0
CUST04151,0
CUST04152,0
CUST04153,1
CUST04154,0
CUST04155,0
CUST04156,0
CUST04157,0
CUST04158,0
CUST04159,1
CUST04160,1
CUST04161,0
CUST04162,0
CUST04163,0
CUST04164,0
CUST04165,1
CUST04166,0
CUST04167,0
CUST04168,0
CUST04169,1
CUST04170,0
CUST04171,0
CUST04172,1
CUST04173,0
CUST04174,0
CUST04175,0
CUST04176,1
CUST04177,1
CUST04178,0
CUST04179,0
CUST04180,0
CUST04181,0
CUST04182,1
CUST04183,1
CUST04184,0
CUST04185,0
CUST04186,1
CUST04187,0
CUST04188,1
CUST04189,1
CUST04190,1
CUST04191,0
CUST04192,0
CUST04193,0
CUST04194,1
CUST04195,1
CUST04196,0
CUST04197,0
CUST04198,0
CUST04199,0
CUST04200,0
CUST04201,0
CUST04202,0
CUST04203,0
CUST04204,1
CUST04205,0
CUST04206,0
CUST04207,1
CUST04208,0
CUST04209,0
CUST04210,0
CUST04211,0
CUST04212,1
CUST04213,0
CUST04214,0
CUST04215,1
CUST04216,0
CUST04217,0
CUST04218,0
CUST04219,1
CUST04220,0
CUST04221,0
CUST04222,1
CUST04223,0
CUST04224,0
CUST04225,1
CUST04226,1
CUST04227,0
CUST04228,1
CUST04229,0
CUST04230,0
CUST04231,1
CUST04232,0
CUST04233,0
CUST04234,1
CUST04235,0
CUST04236,0
CUST04237,0
CUST04238,0
CUST04239,1
CUST04240,0
CUST04241,1
CUST04242,0
CUST04243,0
CUST04244,0
CUST04245,0
CUST04246,1
CUST04247,0
CUST04248,0
CUST04249,1
CUST04250,1
CUST04251,0
CUST04252,0
CUST04253,0
CUST04254,0
CUST04255,0
CUST04256,1
CUST04257,1
CUST04258,0
CUST04259,0
CUST04260,0
CUST04261,0
CUST04262,0
CUST04263,0
CUST04264,0
CUST04265,1
CUST04266,0
CUST04267,1
CUST04268,0
CUST04269,0
CUST04270,1
CUST04271,1
CUST04272,1
CUST04273,0
CUST04274,0
CUST04275,1
CUST04276,0
CUST04277,0
CUST04278,0
CUST04279,0
CUST04280,0
CUST04281,0
CUST04282,1
CUST04283,0
CUST04284,0
CUST04285,1
CUST04286,1
CUST04287,0
CUST04288,1
CUST04289,0
CUST04290,0
CUST04291,0
CUST04292,0
CUST04293,0
CUST04294,1
CUST04295,0
CUST04296,0
CUST04297,0
CUST04298,0
CUST04299,0
CUST04300,1
CUST04301,0
CUST04302,1
CUST04303,0
CUST04304,0
CUST04305,0
CUST04306,0
CUST04307,0
CUST04308,1
CUST04309,0
CUST04310,0
CUST04311,0
CUST04312,1
CUST04313,0
CUST04314,0
CUST04315,1
CUST04316,0
CUST04317,0
CUST04318,0
CUST04319,1
CUST04320,0
CUST04321,1
CUST04322,1
CUST04323,1
CUST04324,0
CUST04325,0
CUST04326,1
CUST04327,0
CUST04328,1
CUST04329,0
CUST04330,0
CUST04331,0
CUST04332,0
CUST04333,0
CUST04334,1
CUST04335,0
CUST04336,0
CUST04337,1
CUST04338,0
CUST04339,0
CUST04340,0
CUST04341,0
CUST04342,0
CUST04343,0
CUST04344,0
CUST04345,1
CUST04346,0
CUST04347,0
CUST04348,1
CUST04349,0
CUST04350,1
CUST04351,0
CUST04352,1
CUST04353,0
CUST04354,1
CUST04355,0
CUST04356,1
CUST04357,0
CUST04358,1
CUST04359,1
CUST04360,0
CUST04361,0
CUST04362,1
CUST04363,0
CUST04364,0
CUST04365,0
CUST04366,1
CUST04367,0
CUST04368,0
CUST04369,0
CUST04370,0
CUST04371,0
CUST04372,0
CUST04373,0
CUST04374,0
CUST04375,0
CUST04376,0
CUST04377,0
CUST04378,0
CUST04379,0
CUST04380,0
CUST04381,0
CUST04382,0
CUST04383,1
CUST04384,1
CUST04385,0
CUST04386,1
CUST04387,1
CUST04388,0
CUST04389,0
CUST04390,0
CUST04391,0
CUST04392,0
CUST04393,1
CUST04394,0
CUST04395,1
CUST04396,0
CUST04397,0
CUST04398,0
CUST04399,0
CUST04400,0
CUST04401,0
CUST04402,0
CUST04403,0
CUST04404,0
CUST04405,1
CUST04406,1
CUST04407,1
CUST04408,0
CUST04409,0
CUST04410,1
CUST04411,0
CUST04412,0
CUST04413,1
CUST04414,1
CUST04415,0
CUST04416,0
CUST04417,0
CUST04418,0
CUST04419,1
CUST04420,0
CUST04421,0
CUST04422,1
CUST04423,1
CUST04424,0
CUST04425,0
CUST04426,0
CUST04427,0
CUST04428,0
CUST04429,0
CUST04430,0
CUST04431,1
CUST04432,0
CUST04433,0
CUST04434,1
CUST04435,0
CUST04436,0
CUST04437,0
CUST04438,1
CUST04439,1
CUST04440,0
CUST04441,0
CUST04442,0
CUST04443,0
CUST04444,0
CUST04445,0
CUST04446,1
CUST04447,0
CUST04448,0
CUST04449,0
CUST04450,1
CUST04451,0
CUST04452,1
CUST04453,0
CUST04454,0
CUST04455,0
CUST04456,0
CUST04457,1
CUST04458,0
CUST04459,0
CUST04460,0
CUST04461,0
CUST04462,0
CUST04463,1
CUST04464,0
CUST04465,0
CUST04466,0
CUST04467,0
CUST04468,0
CUST04469,1
CUST04470,0
CUST04471,1
CUST04472,1
CUST04473,0
CUST04474,0
CUST04475,1
CUST04476,0
CUST04477,1
CUST04478,0
CUST04479,1
CUST04480,1
CUST04481,0
CUST04482,0
CUST04483,1
CUST04484,1
CUST04485,0
CUST04486,1
CUST04487,0
CUST04488,0
CUST04489,0
CUST04490,1
CUST04491,0
CUST04492,1
CUST04493,1
CUST04494,0
CUST04495,1
CUST04496,1
CUST04497,0
CUST04498,0
CUST04499,0
CUST04500,0
CUST04501,1
CUST04502,0
CUST04503,0
CUST04504,0
CUST04505,0
CUST04506,0
CUST04507,1
CUST04508,0
CUST04509,1
CUST04510,1
CUST04511,0
CUST04512,0
CUST04513,0
CUST04514,1
CUST04515,1
CUST04516,0
CUST04517,0
CUST04518,0
CUST04519,0
CUST04520,0
CUST04521,0
CUST04522,1
CUST04523,0
CUST04524,1
CUST04525,0
CUST04526,0
CUST04527,1
CUST04528,1
CUST04529,1
CUST04530,0
CUST04531,0
CUST04532,0
CUST04533,0
CUST04534,0
CUST04535,1
CUST04536,1
CUST04537,1
CUST04538,1
CUST04539,0
CUST04540,0
CUST04541,0
CUST04542,0
CUST04543,0
CUST04544,0
CUST04545,0
CUST04546,0
CUST04547,0
CUST04548,1
CUST04549,1
CUST04550,0
CUST04551,1
CUST04552,0
CUST04553,0
CUST04554,0
CUST04555,0
CUST04556,1
CUST04557,1
CUST04558,1
CUST04559,0
CUST04560,1
CUST04561,1
CUST04562,0
CUST04563,0
CUST04564,0
CUST04565,0
CUST04566,0
CUST04567,0
CUST04568,0
CUST04569,0
CUST04570,0
CUST04571,0
CUST04572,1
CUST04573,0
CUST04574,0
CUST04575,0
CUST04576,0
CUST04577,0
CUST04578,0
CUST04579,1
CUST04580,1
CUST04581,1
CUST04582,0
CUST04583,0
CUST04584,0
CUST04585,1
CUST04586,1
CUST04587,0
CUST04588,0
CUST04589,1
CUST04590,1
CUST04591,1
CUST04592,0
CUST04593,0
CUST04594,0
CUST04595,0
CUST04596,1
CUST04597,1
CUST04598,0
CUST04599,0
CUST04600,0
CUST04601,0
CUST04602,0
CUST04603,1
CUST04604,0
CUST04605,0
CUST04606,0
CUST04607,0
CUST04608,0
CUST04609,1
CUST04610,0
CUST04611,0
CUST04612,0
CUST04613,0
CUST04614,0
CUST04615,0
CUST04616,0
CUST04617,0
CUST04618,0
CUST04619,0
CUST04620,0
CUST04621,0
CUST04622,0
CUST04623,0
CUST04624,1
CUST04625,1
CUST04626,1
CUST04627,0
CUST04628,0
CUST04629,1
CUST04630,0
CUST04631,0
CUST04632,0
CUST04633,0
CUST04634,0
CUST04635,0
CUST04636,1
CUST04637,0
CUST04638,0
CUST04639,0
CUST04640,0
CUST04641,1
CUST04642,0
CUST04643,0
CUST04644,0
CUST04645,1
CUST04646,1
CUST04647,1
CUST04648,0
CUST04649,0
CUST04650,0
CUST04651,0
CUST04652,0
CUST04653,0
CUST04654,0
CUST04655,0
CUST04656,0
CUST04657,0
CUST04658,0
CUST04659,0
CUST04660,1
CUST04661,0
CUST04662,1
CUST04663,0
CUST04664,0
CUST04665,0
CUST04666,1
CUST04667,0
CUST04668,0
CUST04669,1
CUST04670,1
CUST04671,0
CUST04672,0
CUST04673,1
CUST04674,0
CUST04675,0
CUST04676,0
CUST04677,0
CUST04678,0
CUST04679,1
CUST04680,1
CUST04681,0
CUST04682,0
CUST04683,0
CUST04684,0
CUST04685,0
CUST04686,0
CUST04687,0
CUST04688,0
CUST04689,0
CUST04690,1
CUST04691,0
CUST04692,0
CUST04693,1
CUST04694,0
CUST04695,0
CUST04696,0
CUST04697,0
CUST04698,0
CUST04699,0
CUST04700,1
CUST04701,0
CUST04702,0
CUST04703,1
CUST04704,1
CUST04705,0
CUST04706,0
CUST04707,0
CUST04708,0
CUST04709,0
CUST04710,1
CUST04711,0
CUST04712,0
CUST04713,0
CUST04714,0
CUST04715,0
CUST04716,0
CUST04717,1
CUST04718,1
CUST04719,0
CUST04720,1
CUST04721,1
CUST04722,0
CUST04723,0
CUST04724,0
CUST04725,0
CUST04726,0
CUST04727,1
CUST04728,0
CUST04729,1
CUST04730,0
CUST04731,0
CUST04732,0
CUST04733,1
CUST04734,1
CUST04735,0
CUST04736,0
CUST04737,1
CUST04738,0
CUST04739,0
CUST04740,1
CUST04741,1
CUST04742,0
CUST04743,0
CUST04744,1
CUST04745,0
CUST04746,0
CUST04747,0
CUST04748,0
CUST04749,0
CUST04750,0
CUST04751,0
CUST04752,0
CUST04753,1
CUST04754,0
CUST04755,0
CUST04756,0
CUST04757,0
CUST04758,0
CUST04759,0
CUST04760,1
CUST04761,0
CUST04762,1
CUST04763,0
CUST04764,0
CUST04765,0
CUST04766,1
CUST04767,0
CUST04768,0
CUST04769,1
CUST04770,0
CUST04771,0
CUST04772,0
CUST04773,0
CUST04774,0
CUST04775,0
CUST04776,0
CUST04777,0
CUST04778,0
CUST04779,0
CUST04780,0
CUST04781,0
CUST04782,0
CUST04783,0
CUST04784,0
CUST04785,0
CUST04786,0
CUST04787,0
CUST04788,1
CUST04789,0
CUST04790,0
CUST04791,0
CUST04792,1
CUST04793,0
CUST04794,0
CUST04795,0
CUST04796,0
CUST04797,0
CUST04798,0
CUST04799,0
CUST04800,1
CUST04801,0
CUST04802,0
CUST04803,1
CUST04804,0
CUST04805,0
CUST04806,0
CUST04807,0
CUST04808,1
CUST04809,0
CUST04810,0
CUST04811,0
CUST04812,0
CUST04813,0
CUST04814,0
CUST04815,0
CUST04816,1
CUST04817,1
CUST04818,0
CUST04819,0
CUST04820,0
CUST04821,0
CUST04822,0
CUST04823,0
CUST04824,0
CUST04825,0
CUST04826,0
CUST04827,1
CUST04828,0
CUST04829,0
CUST04830,0
CUST04831,0
CUST04832,0
CUST04833,1
CUST04834,0
CUST04835,0
CUST04836,0
CUST04837,0
CUST04838,0
CUST04839,0
CUST04840,0
CUST04841,1
CUST04842,1
CUST04843,0
CUST04844,0
CUST04845,0
CUST04846,0
CUST04847,1
CUST04848,0
CUST04849,0
CUST04850,0
CUST04851,1
CUST04852,0
CUST04853,0
CUST04854,0
CUST04855,0
CUST04856,0
CUST04857,0
CUST04858,1
CUST04859,1
CUST04860,1
CUST04861,1
CUST04862,0
CUST04863,0
CUST04864,0
CUST04865,0
CUST04866,1
CUST04867,0
CUST04868,0
CUST04869,1
CUST04870,0
CUST04871,0
CUST04872,0
CUST04873,0
CUST04874,0
CUST04875,0
CUST04876,1
CUST04877,0
CUST04878,1
CUST04879,0
CUST04880,0
CUST04881,0
CUST04882,0
CUST04883,0
CUST04884,0
CUST04885,0
CUST04886,0
CUST04887,0
CUST04888,1
CUST04889,0
CUST04890,1
CUST04891,0
CUST04892,0
CUST04893,1
CUST04894,0
CUST04895,0
CUST04896,0
CUST04897,0
CUST04898,0
CUST04899,0
CUST04900,1
CUST04901,0
CUST04902,0
CUST04903,0
CUST04904,0
CUST04905,1
CUST04906,0
CUST04907,1
CUST04908,0
CUST04909,0
CUST04910,0
CUST04911,0
CUST04912,1
CUST04913,0
CUST04914,0
CUST04915,0
CUST04916,1
CUST04917,0
CUST04918,0
CUST04919,0
CUST04920,0
CUST04921,1
CUST04922,1
CUST04923,0
CUST04924,0
CUST04925,0
CUST04926,0
CUST04927,0
CUST04928,0
CUST04929,1
CUST04930,1
CUST04931,0
CUST04932,0
CUST04933,1
CUST04934,0
CUST04935,0
CUST04936,0
CUST04937,1
CUST04938,1
CUST04939,0
CUST04940,0
CUST04941,0
CUST04942,0
CUST04943,0
CUST04944,0
CUST04945,0
CUST04946,1
CUST04947,1
CUST04948,1
CUST04949,0
CUST04950,0
CUST04951,0
CUST04952,0
CUST04953,0
CUST04954,0
CUST04955,0
CUST04956,1
CUST04957,0
CUST04958,0
CUST04959,0
CUST04960,1
CUST04961,1
CUST04962,0
CUST04963,0
CUST04964,1
CUST04965,0
CUST04966,0
CUST04967,0
CUST04968,1
CUST04969,1
CUST04970,0
CUST04971,0
CUST04972,0
CUST04973,0
CUST04974,1
CUST04975,0
CUST04976,0
CUST04977,0
CUST04978,0
CUST04979,0
CUST04980,0
CUST04981,1
CUST04982,0
CUST04983,1
CUST04984,0
CUST04985,1
CUST04986,0
CUST04987,1
CUST04988,1
CUST04989,1
CUST04990,0
CUST04991,1
CUST04992,1
CUST04993,0
CUST04994,1
CUST04995,0
CUST04996,0
CUST04997,0
CUST04998,0
CUST04999,0
CUST05000,1
CUST05001,0
CUST05002,0
CUST05003,0
CUST05004,0
CUST05005,0
CUST05006,0
CUST05007,0
CUST05008,0
CUST05009,0
CUST05010,0
CUST05011,0
CUST05012,1
CUST05013,0
CUST05014,1
CUST05015,0
CUST05016,0
CUST05017,0
CUST05018,0
CUST05019,1
CUST05020,0
CUST05021,1
CUST05022,0
CUST05023,1
CUST05024,1
CUST05025,1
CUST05026,0
CUST05027,0
CUST05028,0
CUST05029,1
CUST05030,0
CUST05031,0
CUST05032,0
CUST05033,1
CUST05034,1
CUST05035,0
CUST05036,0
CUST05037,1
CUST05038,0
CUST05039,0
CUST05040,1
CUST05041,0
CUST05042,1
CUST05043,0
CUST05044,1
CUST05045,1
CUST05046,1
CUST05047,0
CUST05048,0
CUST05049,0
CUST05050,0
CUST05051,0
CUST05052,0
CUST05053,0
CUST05054,0
CUST05055,0
CUST05056,0
CUST05057,0
CUST05058,0
CUST05059,0
CUST05060,0
CUST05061,1
CUST05062,1
CUST05063,0
CUST05064,0
CUST05065,0
CUST05066,0
CUST05067,0
CUST05068,0
CUST05069,1
CUST05070,0
CUST05071,1
CUST05072,1
CUST05073,0
CUST05074,0
CUST05075,1
CUST05076,0
CUST05077,1
CUST05078,0
CUST05079,0
CUST05080,0
CUST05081,0
CUST05082,0
CUST05083,0
CUST05084,0
CUST05085,0
CUST05086,0
CUST05087,0
CUST05088,0
CUST05089,1
CUST05090,0
CUST05091,0
CUST05092,0
CUST05093,0
CUST05094,0
CUST05095,0
CUST05096,0
CUST05097,0
CUST05098,0
CUST05099,0
CUST05100,0
CUST05101,0
CUST05102,1
CUST05103,1
CUST05104,0
CUST05105,0
CUST05106,0
CUST05107,0
CUST05108,0
CUST05109,0
CUST05110,1
CUST05111,1
CUST05112,0
CUST05113,1
CUST05114,1
CUST05115,0
CUST05116,0
CUST05117,0
CUST05118,0
CUST05119,0
CUST05120,0
CUST05121,0
CUST05122,1
CUST05123,0
CUST05124,1
CUST05125,1
CUST05126,1
CUST05127,0
CUST05128,0
CUST05129,0
CUST05130,0
CUST05131,0
CUST05132,0
CUST05133,0
CUST05134,0
CUST05135,1
CUST05136,0
CUST05137,1
CUST05138,0
CUST05139,1
CUST05140,1
CUST05141,1
CUST05142,0
CUST05143,1
CUST05144,0
CUST05145,0
CUST05146,0
CUST05147,0
CUST05148,0
CUST05149,1
CUST05150,0
CUST05151,0
CUST05152,0
CUST05153,1
CUST05154,0
CUST05155,0
CUST05156,0
CUST05157,0
CUST05158,0
CUST05159,0
CUST05160,0
CUST05161,1
CUST05162,0
CUST05163,0
CUST05164,0
CUST05165,0
CUST05166,1
CUST05167,0
CUST05168,0
CUST05169,0
CUST05170,0
CUST05171,0
CUST05172,1
CUST05173,0
CUST05174,0
CUST05175,0
CUST05176,0
CUST05177,0
CUST05178,0
CUST05179,0
CUST05180,1
CUST05181,0
CUST05182,0
CUST05183,0
CUST05184,1
CUST05185,0
CUST05186,1
CUST05187,1
CUST05188,0
CUST05189,1
CUST05190,0
CUST05191,0
CUST05192,1
CUST05193,0
CUST05194,1
CUST05195,0
CUST05196,0
CUST05197,1
CUST05198,0
CUST05199,0
CUST05200,0
CUST05201,0
CUST05202,1
CUST05203,1
CUST05204,1
CUST05205,1
CUST05206,0
CUST05207,0
CUST05208,0
CUST05209,0
CUST05210,0
CUST05211,1
CUST05212,0
CUST05213,0
CUST05214,0
CUST05215,0
CUST05216,1
CUST05217,0
CUST05218,1
CUST05219,0
CUST05220,0
CUST05221,0
CUST05222,0
CUST05223,0
CUST05224,0
CUST05225,0
CUST05226,0
CUST05227,1
CUST05228,0
CUST05229,0
CUST05230,1
CUST05231,1
CUST05232,0
CUST05233,1
CUST05234,0
CUST05235,0
CUST05236,0
CUST05237,1
CUST05238,1
CUST05239,0
CUST05240,0
CUST05241,1
CUST05242,0
CUST05243,0
