customer_id,monthly_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,avg_minutes_per_call,monthly_sms,international_minutes,roaming_voice_minutes,roaming_data_gb,monthly_recharge,tenure_months
CUST04673,0.723162,0.625976,0.531505,0.04075,0.491805,0.416667,0.046473,0.051794,0.451283,0.60193,0.69236
CUST04674,0.01739,0.018932,0.010997,0.026327,0.095314,0.018519,0.042191,0.049875,0.003044,0,0.810359
CUST04675,0.098698,0.061367,0.061581,0.182989,0.132552,0.527778,0.196849,0.149626,0.131656,0.301995,0.662908
CUST04676,0.126428,0.084929,0.047652,0.829725,0.346477,0.583333,0.571781,0.05141,0.070775,0.344288,1
CUST04677,0.027573,0.020104,0.03299,0,0.358865,0.064815,0,0.002686,0.045661,0.061811,0.491527
CUST04678,0.18267,0.112535,0.173014,0.543732,0.07823,0.861111,0.778454,0.108575,0.086756,0.680955,0.117419
CUST04679,0.532972,0.458756,0.508779,0.129782,0.251366,0.231481,0.042947,0.15001,0.117197,0.455533,0.208413
CUST04680,0.745878,0.585944,0.502181,0.089856,0.730469,0.555556,0.044962,0.093804,0.737426,0.584952,0.521216
CUST04681,0.096662,0.127129,0.046919,0.322697,0.074532,0.694444,0.092568,0.173413,0.088278,0.327349,0.340256
CUST04682,0.00564,0.009202,0.008797,0.027267,0.553708,0.101852,0.047858,0,0.00761,0.07108,0.672502
CUST04683,0.03149,0.01817,0.007331,0.654958,0.070612,1,0.64168,0.14694,0.053271,0.573928,0.252573
CUST04684,0.064389,0.052047,0.062314,0.256724,0.375025,0.574074,0.149117,0.101861,0.083712,0.213643,0.684379
CUST04685,0.002193,0.002344,0.003666,0.842621,0.6422,0.694444,0.766237,0.270861,0.003805,0.524681,0.875338
CUST04686,0.029923,0.020866,0.016862,0.343803,0.423061,0.62963,0.458433,0.412622,0.050988,0.228767,0.132847
CUST04687,0.041516,0.028368,0.010997,0.10778,0.280506,0.027778,0.122794,0.024362,0.019025,0.065548,0.282136
CUST04688,0.017076,0.021159,0.013196,0.05371,0.08814,0.074074,0.053148,0.033762,0.031963,0.026894,0.315665
CUST04689,0.103868,0.097355,0.148822,0.086622,0.416922,0.481481,0.124432,0.10071,0.096649,0.284988,0.331924
CUST04690,0.242829,0.156435,0.297643,0.175377,0.292746,0.888889,0.155414,0.101861,0.315822,0.764227,0.231052
CUST04691,0.038383,0.024851,0.019794,0.219691,0.279988,0.740741,0.307679,0.10071,0.002283,0.219479,0.33037
CUST04692,0.136455,0.135511,0.173747,0.08959,0.295446,0.444444,0.065994,0.003453,0.030441,0.271541,0.044808
CUST04693,0.385707,0.222022,0.52784,0.120868,0.301103,0.5,0.137404,0.069442,0.501511,0.301034,0.208992
CUST04694,0.190504,0.227942,0.05425,0.09956,0.432528,0.583333,0.088034,0.046614,0.109587,0.291824,0.130856
CUST04695,0.042769,0.029306,0.043254,0.249358,0.509075,0.685185,0.216244,0.106273,0.041856,0.224491,0.168048
CUST04696,0.022716,0.021276,0.030791,1,0.390556,0.444444,0.486518,1,0.031202,0.394928,0.078036
CUST04697,0.22638,0.199808,0.129028,0.400361,0.487405,0.712963,0.565862,0.328026,0.114914,0.25469,0.37323
CUST04698,0.200843,0.149988,0.203072,0.3082,0.349213,0.648148,0.323925,0.368502,0.136983,0.276896,0.328576
CUST04699,0.021463,0.013129,0.008797,0.173594,0.240125,0.027778,0.060201,0.215998,0.003044,0,0.592512
CUST04700,0.339648,0.252969,0.260988,0.278128,0.496206,1,0.1335,0.362747,0.072297,0.68734,0.975389
CUST04701,0.015196,0.011781,0.002199,0.219093,0.586176,0.231481,0.168512,0.062536,0.02207,0.05679,0.226964
CUST04702,0.016606,0.01307,0.014662,0.053742,0.196415,0,0.044332,0.087665,0.017503,0.059183,0.508559
CUST04703,0.39542,0.407822,0.234596,0.051671,0.615723,0.324074,0.068765,0.078458,0.53119,0.489155,0.5731
CUST04704,0.516522,0.559217,0.651003,0.048105,0.239607,0.425926,0.04005,0.062728,0.472592,0.455091,0.233682
CUST04705,0.040733,0.04982,0.061581,0.30282,0.617941,0.546296,0.172416,0.424516,0.03729,0.303113,0.492468
CUST04706,0.101518,0.064825,0.125362,0.021459,0.27899,0.509259,0.015869,0.041051,0.053271,0.292677,0.269499
CUST04707,0.125018,0.126016,0.109967,0.396891,0.655438,0.509259,0.066372,0.013044,0.140788,0.336226,0.054022
CUST04708,0.020993,0.010726,0.005865,0.133156,0.656326,0.018519,0.133877,0.143104,0.031202,0.085969,0.836815
CUST04709,0.123295,0.12754,0.060848,0.667641,0.453495,0.537037,0.08476,0.532323,0.043378,0.538206,0.139427
CUST04710,0.419077,0.49996,0.475789,0.04092,0.616055,0.361111,0.051133,0.030884,0.114153,0.530978,0.19357
CUST04711,0.075669,0.093603,0.065247,0.398333,0.652221,0.435185,0.276571,0.300211,0.076863,0.303525,0.503909
CUST04712,0.146011,0.145416,0.146622,0.120228,0.537364,0.527778,0.113097,0.043353,0.064686,0.370878,1
CUST04713,0.00329,0.005275,0.004399,0.463399,0.36774,0.712963,0.32594,0.484366,0.005327,0.273031,0.258782
CUST04714,0.03008,0.027782,0.010264,0.583743,0.265308,0.62963,0.242692,0.656052,0.047944,0.498385,0.318574
CUST04715,0.169511,0.114411,0.184744,0.164734,0.098938,0.685185,0.2204,0.016305,0.061642,0.246127,0.46774
CUST04716,0.046059,0.051227,0.026392,0.266097,0.488551,0.574074,0.186648,0.140226,0.023592,0.29972,1
CUST04717,0.440226,0.440176,0.277849,0.040739,0.568648,0.388889,0.065616,0.042778,0.141549,0.565248,0.443428
CUST04718,0.845673,0.909541,0.241927,0.133465,0.658397,0.888889,0.156925,0.086898,0.001522,0.710654,0.656513
CUST04719,0.110762,0.099347,0.087973,0.089045,0.434783,0.564815,0.045717,0.025321,0.104259,0.358902,0.673555
CUST04720,0.381634,0.498378,0.390015,0.292326,0.529043,0.907407,0.408685,0.366008,0.279293,0.779302,0.219549
CUST04721,0.41469,0.452133,0.20747,0.254044,0.343667,0.518519,0.148739,0.286399,0.29908,0.256397,0.470378
CUST04722,0.025066,0.016646,0.005132,0.113385,0.750401,0.12963,0.032367,0.160176,0.016742,0.090775,0.108853
CUST04723,0.016606,0.015649,0.016862,0.04724,0.37802,0.138889,0.037657,0.07865,0.010654,0.015644,0.493419
CUST04724,0.058749,0.053689,0.060848,0.286092,0.281837,0.509259,0.029723,0.228467,0.016742,0.259231,0.563132
CUST04725,0.020993,0.028251,0.015395,0.246304,0.211318,0.12037,0.100251,0.235949,0.01522,0.055456,0.29274
CUST04726,0.005327,0.006506,0.008797,0.065143,0.765082,0.12037,0.036901,0.100902,0.001522,0.128831,0.610118
CUST04727,0.500072,0.506115,0.454529,0.168566,0.54439,0.888889,0.162592,0.172262,0.527385,0.84282,0.223243
CUST04728,0.091649,0.070803,0.115098,0.954168,0.564654,0.490741,0.276823,0.711299,0.047944,0.477954,0.420778
CUST04729,0.691516,0.409757,0.755837,0.053731,0.732947,0.37037,0.084256,0.090927,0.47107,0.699924,0.089898
CUST04730,0.045433,0.026258,0.04472,0.004272,0.677182,0.037037,0.004408,0.015346,0.045661,0.110519,0.150144
CUST04731,0.00188,0.004689,0.002932,0.022463,0.29637,0.12963,0.016624,0.028391,0.009893,0.128184,0.290447
CUST04732,0.040263,0.03165,0.02346,0.151016,0.629664,0.157407,0.134381,0.215615,0.002283,0.052082,0.304219
CUST04733,1,1,0.906858,0.121904,0.474795,0.398148,0.092946,0.101861,1,0.448942,0.982882
CUST04734,0.426283,0.375644,0.321103,0.039458,0.250368,1,0.056171,0.024554,0.572285,0.89294,0.101104
CUST04735,0.077862,0.080123,0.084308,0.078071,0.416294,0.472222,0.005667,0.048149,0.077624,0.178264,0.261823
CUST04736,0.063762,0.042142,0.060115,0.010197,0.064843,0.12963,0.005164,0.025705,0.057076,0.05986,0.111156
CUST04737,0.315678,0.385315,0.27345,0.312524,0.219934,0.564815,0.14622,0.156532,0.305929,0.214741,0.326252
CUST04738,0.109038,0.09501,0.118031,0.144301,0.576044,0.509259,0.074054,0.14272,0.085995,0.232994,0.227243
CUST04739,0.20946,0.206666,0.182545,0.191198,0.567021,0.601852,0.180476,0.041051,0.213846,0.209631,0.373965
CUST04740,0.872619,0.627383,0.259521,0.042063,0.159473,0.416667,0.027833,0.023595,0.686438,0.391573,0.321477
CUST04741,0.542998,0.541809,0.342363,0.109553,0.188243,0.5,0.148739,0.121811,0.207758,0.479131,0.235959
CUST04742,0.088202,0.103626,0.072578,0.024053,0.964769,0.027778,0.034256,0.041819,0.063925,0.087215,0.370075
CUST04743,0.005953,0.007561,0.00953,0.059794,0.55197,0.018519,0.055037,0.008249,0.005327,0.032328,0.299957
CUST04744,0.362521,0.24998,0.133426,0.067043,0.23724,0.962963,0.025818,0.040859,0.451283,0.717677,0.247545
CUST04745,0.083032,0.087977,0.098237,0.115435,0.156182,0.064815,0.028589,0.023019,0.038051,0.095846,0.357581
CUST04746,0.076765,0.056561,0.082842,0.124882,0.180403,0.027778,0.188159,0.117399,0.072297,0.059595,0.042203
CUST04747,0.143348,0.17695,0.094571,0.140308,0.315045,0.203704,0.12418,0.06503,0.117958,0.02711,0.343803
CUST04748,0.041516,0.04097,0.008064,0.062613,0.239977,0.092593,0.017884,0.001535,0.044139,0.091619,0.325524
CUST04749,0.077862,0.046948,0.076244,0.158424,0.464145,0.583333,0.093198,0.063495,0.090561,0.193065,0.141198
CUST04750,0.007833,0.003224,0.007331,0.576238,0.199744,0.564815,0.752132,0.773259,0.001522,0.446421,0.610405
CUST04751,0.156351,0.12965,0.100436,0.269278,0.326249,0.685185,0.123298,0.08076,0.198626,0.196871,0.158771
CUST04752,0.158387,0.125312,0.116565,0.086579,0.277474,0.537037,0.033123,0.097257,0.120241,0.268098,0.197322
CUST04753,0.809954,0.633947,0.83648,0.095247,0.669342,0.546296,0.014735,0.018224,0.231349,0.702719,0.677618
CUST04754,0.062039,0.078657,0.068912,0.030149,0.361638,0.574074,0.009068,0.045463,0.069253,0.288185,0.182895
CUST04755,0.115305,0.097237,0.039588,0.660841,0.048905,0.657407,0.493948,0.925379,0.133939,0.470235,0.732842
CUST04756,0.080682,0.044721,0.090173,0.598731,0.347291,0.564815,0.355033,0.826396,0.114153,0.511989,0.165111
CUST04757,0.00376,0.002755,0,0.102048,0.286608,0.148148,0.08753,0.075772,0.010654,0,0.130988
CUST04758,0.083815,0.08487,0.030058,0.408997,0.47742,0.444444,0.168512,0.376559,0.054793,0.538559,1
CUST04759,0.077549,0.076078,0.050585,0.216339,0.688424,0.787037,0.252012,0.028391,0.0449,0.206453,0.144515
CUST04760,0.378657,0.333561,0.253656,0.214107,0.214498,0.851852,0.292817,0.171303,0.099693,0.717383,0.152205
CUST04761,0.141468,0.146882,0.076244,0.184302,0.903199,0.601852,0.104155,0.181086,0.067731,0.239036,0.92857
CUST04762,0.396987,0.386312,0.4384,0.367139,0.46677,0.592593,0.168134,0.368502,0.544889,0.650559,0.941674
CUST04763,0.091805,0.095831,0.13196,0.338668,0.231694,0.601852,0.194708,0.31268,0.017503,0.35494,0.174197
CUST04764,0.011593,0.00674,0.008064,0.004806,0.366372,0.046296,0.011083,0,0.009132,0.065637,0.101888
CUST04765,0.167161,0.168216,0.182545,0.318897,0.130334,0.564815,0.069772,0.115289,0.005327,0.28794,0.545344
CUST04766,0.544251,0.624687,0.509512,0.605638,0.342372,0.87037,0.455662,0.653942,0.423126,0.957409,0.329096
CUST04767,0.188467,0.120565,0.181812,0.685234,0.712201,0.546296,0.549993,0.723959,0.021308,0.537167,0.581078
CUST04768,0,0.001114,0,0.167669,0,0.268519,0.092568,0.052177,0.005327,0.071198,0.529979
CUST04769,0.743998,0.853391,0.466259,0.188807,0.193198,0.296296,0.040302,0.266257,0.65828,0.675923,0.122226
CUST04770,0.063449,0.072327,0.093105,0.217865,0.242196,0.694444,0.16889,0.176482,0.084473,0.330302,0.338674
CUST04771,0.006893,0.009378,0.013196,0.058727,0.569794,0.111111,0.091812,0.031652,0.012176,0.059075,0.250221
CUST04772,0.116715,0.128243,0.159085,0.094137,0.369996,0.546296,0.069898,0.071168,0.015981,0.263772,0.354994
CUST04773,0.091335,0.054744,0.107034,0.056752,0.335605,0.111111,0.043954,0.079033,0.140027,0.023942,0.462173
CUST04774,0.047626,0.039856,0.038122,0.447205,0.394661,0.546296,0.298611,0.186265,0.07458,0.496413,0.121071
CUST04775,0.041203,0.034464,0.046919,0.080878,0.76645,0.638889,0.087656,0.004412,0.047183,0.321945,0.182637
CUST04776,0.226066,0.188027,0.131227,0.636501,0.201445,0.574074,0.368887,0.729139,0.29147,0.518972,0.465696
CUST04777,0.008773,0.005099,0.01173,0.130199,0.695006,0.046296,0.040931,0.037982,0,0,0.612827
CUST04778,0.079115,0.082526,0.05645,0.248877,0.386119,0.527778,0.288409,0.340687,0.036529,0.261536,0.248594
CUST04779,0.010183,0.015063,0.019061,0.129697,0.467399,0.055556,0.185388,0.091502,0.020547,0.046991,0.701882
CUST04780,0.004073,0.000586,0.005865,0.041369,0.220637,0.101852,0.012091,0.045655,0.002283,0.101692,0.550264
CUST04781,0.031646,0.033995,0.019794,0.008414,0.094168,0.203704,0.018388,0.023787,0.047183,0.012506,0.148354
CUST04782,0.029923,0.041087,0.008064,0.165363,0.604962,0.111111,0.170023,0.231345,0.025114,0.006738,0.246812
CUST04783,0.179224,0.171557,0.195741,0.124413,0.362785,0.305556,0.089797,0.187224,0.124807,0.523239,0.543341
CUST04784,0.180007,0.184218,0.224332,0.213616,0.872173,0.592593,0.193323,0.139267,0.098932,0.277553,0.977003
CUST04785,0.073789,0.083874,0.037389,0.308969,0.038218,0.546296,0.153902,0.015346,0.02207,0.267097,0.327005
CUST04786,0.063292,0.050172,0.050585,0.03033,0.364486,0.601852,0.002771,0.032994,0.093605,0.237065,0.324702
CUST04787,0.032116,0.018228,0.019061,0.441258,0.358347,0.444444,0.340802,0.381738,0.051749,0.31455,0.504609
CUST04788,0.252386,0.153329,0.324035,0.311542,0.167572,0.796296,0.453395,0.340495,0.208519,0.890576,0.302601
CUST04789,0.110135,0.06547,0.133426,0.105325,0.354686,0.583333,0.024433,0.096106,0.063925,0.265116,0.252745
CUST04790,0.234213,0.160656,0.096771,0.1642,0.309239,0.694444,0.02607,0.071552,0.286904,0.246824,0.115731
CUST04791,0.00752,0.008147,0.005132,0.206176,0.006046,0,0.023299,0.024554,0.009893,0.105438,1
CUST04792,0.204447,0.16048,0.160551,0.190162,0.092134,0.833333,0.028967,0.131019,0.223739,0.676188,0.683931
CUST04793,0.02867,0.033057,0.041054,0.049429,0.820291,0.009259,0.081611,0.039517,0.036529,0.047668,0.839927
CUST04794,0.401217,0.245936,0.251457,0.19408,0.422395,0.712963,0.206672,0,0.092083,0.118111,0.302097
CUST04795,0.104025,0.102044,0.050585,0.076811,0.086846,0.805556,0.101132,0.028774,0.136222,0.281702,0.015073
CUST04796,0.119065,0.132815,0.170815,0.046706,0.19967,0.694444,0.060579,0.028966,0.098932,0.244862,0.367595
CUST04797,0.027103,0.03757,0.007331,0.025398,0.141095,0.074074,0.026196,0.032803,0.040334,0,0.695738
CUST04798,0.253483,0.190255,0.33943,0.515186,0.635913,0.5,0.697724,0.140226,0.341697,0.368357,0.201202
CUST04799,0.007207,0.008206,0.014662,0.164296,0.62763,0.101852,0.107933,0.006138,0.006088,0.062449,0.496006
CUST04800,0.744625,0.656982,0.699388,0.219488,0.168089,0.398148,0.226697,0.170535,0.970297,0.387277,0.281534
CUST04801,0.053266,0.069983,0.019794,0.027619,0.619864,0.157407,0.013602,0.024938,0.035007,0.0353,0.175261
CUST04802,0.0188,0.013422,0.003666,0.130978,0.64183,0.157407,0.024937,0.202379,0.003805,0.044716,0
CUST04803,0.486599,0.611089,0.584289,0.175655,0.356572,0.768519,0.14156,0.048149,0.208519,0.703946,0.040276
CUST04804,0.005797,0.002579,0.001466,0.074388,0.439406,0.064815,0.009446,0.043737,0.011415,0.078073,0.517472
CUST04805,0.049506,0.053747,0.02126,0.5799,0.575933,0.472222,0.263095,0.549012,0.06012,0.38252,0.64853
CUST04806,0.152591,0.160187,0.184744,0.219755,0.267194,0.694444,0.158562,0.298101,0.075341,0.386414,0.27243
CUST04807,0.02773,0.028134,0.027858,0.094788,0.550972,0.074074,0.064609,0.106273,0.047183,0.05679,0.122031
CUST04808,0.636057,0.484545,0.629742,0.521623,0.263533,0.888889,0.635382,0.646269,0.267878,0.886604,0.569315
CUST04809,0.065329,0.084577,0.060115,0.085405,0.280765,0.083333,0.037153,0.058508,0.079146,0.067745,0.899835
CUST04810,0.106845,0.083288,0.055716,0.53659,0.712016,0.648148,0.611705,0.74295,0.112631,0.556499,0.607322
CUST04811,0.02209,0.013774,0.02126,0.097009,0.612062,0.074074,0.045465,0.089584,0.012937,0.123378,0.180481
CUST04812,0.101518,0.115231,0.060848,0.121295,0.3031,0.462963,0.112215,0.099559,0.035768,0.446343,0.865927
CUST04813,0.012063,0.013364,0.016862,0.037835,0.38671,0.175926,0.000252,0.019183,0.019786,0.033338,0.028306
CUST04814,0.069089,0.0701,0.025659,0.229555,0.433082,0.555556,0.169519,0.165739,0.064686,0.413446,0.049801
CUST04815,0.115462,0.103216,0.133426,0.474854,0.444213,0.694444,0.491807,0.656436,0.076863,0.382834,0.538342
CUST04816,0.315052,0.330455,0.168616,0.076448,0.438333,0.768519,0.07544,0.090159,0.153726,0.885348,0.110513
CUST04817,0.334478,0.336902,0.439867,0.33128,0.007082,0.962963,0.307049,0.24132,0.257224,0.872804,0.604663
CUST04818,0.19207,0.169213,0.14149,0.65246,0.412485,0.611111,0.283876,0.001343,0.199387,0.31605,0.197627
CUST04819,0.079585,0.073617,0.079176,0.187675,0.551749,0.361111,0.136144,0.180702,0.069253,0.454493,0.240582
CUST04820,0.079115,0.050289,0.073311,0.044806,0.349916,0.166667,0.037405,0.072703,0.089039,0.110823,0.398051
CUST04821,0.20805,0.143775,0.282981,0.378797,0.520723,0.648148,0.115868,0.056397,0.277771,0.197812,0.478817
CUST04822,0.101832,0.083464,0.115832,0.060659,0.479861,0.546296,0.084256,0.043929,0.056315,0.242881,0.847439
CUST04823,0.043396,0.023445,0.038122,0.144365,0.656141,0.601852,0.145086,0.002877,0,0.174361,0.345338
CUST04824,0.0235,0.024734,0.014662,0.332519,0.290527,0.638889,0.327704,0.390754,0.031963,0.202697,0.287416
CUST04825,0.2104,0.181463,0.237528,0.086077,0.342705,0.657407,0.006423,0.008057,0.021308,0.258388,0.171784
CUST04826,0.052169,0.058085,0.033723,0.125277,0.313085,0.138889,0.010579,0.00211,0.081429,0.058997,0.324327
CUST04827,0.641853,0.658154,0.776365,0.134501,0.793408,0.425926,0.055667,0.1385,0.495422,0.558578,0.182624
CUST04828,0.020366,0.02702,0.030058,0.04692,0.423727,0.037037,0.0034,0.028582,0.031963,0.039527,0.576684
CUST04829,0.20335,0.244764,0.103369,0.130925,0.191608,0.601852,0.155288,0.107232,0.117958,0.28229,0.014155
CUST04830,0.085069,0.058553,0.101169,0.260994,0.725847,0.5,0.304152,0.015154,0.003044,0.271256,0.442332
CUST04831,0.096818,0.054978,0.1107,0.711976,0.260352,0.435185,0.87417,0.708421,0.130895,0.36977,0.280616
CUST04832,0.205857,0.231166,0.185477,0,0.293227,0.462963,0,0.001535,0.225261,0.481083,0.087841
CUST04833,0.295469,0.325238,0.406143,0.126804,0.735461,0.444444,0.104659,0.094955,0.123285,0.599174,0.77858
CUST04834,0.020993,0.018111,0.008064,0.206474,0.186431,0.074074,0.235765,0.105122,0.028919,0,0.633024
CUST04835,0.130658,0.135335,0.048385,0.339266,0.36848,0.555556,0.20239,0.30539,0.194059,0.246755,1
CUST04836,0.046843,0.05914,0.057916,0.062837,0.373916,0.083333,0.060327,0.07558,0,0.139934,0.427704
CUST04837,0.105122,0.106732,0.07551,0.129548,0.077934,0.722222,0.139419,0.129292,0.041856,0.270991,0.388473
CUST04838,0.173427,0.106791,0.084308,0.229822,0.577708,0.435185,0.18564,0.022444,0.24657,0.294678,0.365984
CUST04839,0.036346,0.044018,0.012463,0.119662,0.412189,0.185185,0.063601,0.041243,0.028919,0.055544,0.771865
CUST04840,0.102145,0.121444,0.123163,0.391383,0.526788,0.481481,0.08879,0.035296,0.02207,0.20762,0.637374
CUST04841,0.403724,0.417611,0.538837,0.270815,0.317226,1,0.125439,0.390562,0.407144,0.898021,0.307961
CUST04842,0.240793,0.234389,0.054983,0.457378,0.410377,0.796296,0.57959,0.629196,0.240482,1,0.758844
CUST04843,0.200217,0.17525,0.130494,0.287063,0.470357,0.703704,0.207932,0.311913,0.014459,0.282035,0.356815
CUST04844,0.037286,0.022741,0.024926,0.125139,0.770185,0.111111,0.135892,0.020334,0.062403,0.053219,0.649238
CUST04845,0.01833,0.01055,0.002199,0.28149,0.486147,0.055556,0.056045,0.137924,0.006849,0.052955,0.225779
CUST04846,0.080055,0.06125,0.031524,0.151229,0.214572,0.740741,0.073299,0.001343,0.107303,0.208474,0.409501
CUST04847,0.452603,0.534893,0.249258,0.131576,0.38819,0.972222,0.014106,0.164972,0.109587,0.85969,0.402273
CUST04848,0.036189,0.027782,0.020527,0,0.5188,0.055556,0.000504,0.001726,0.000761,0.025707,0.024086
CUST04849,0.127838,0.080298,0.16495,0.424071,0.563212,0.546296,0.146346,0.129484,0.109587,0.436525,0.992843
CUST04850,0.068619,0.081529,0.096038,0.040472,0.12364,0.074074,0.014232,0.039325,0.08219,0.031887,0.352668
CUST04851,0.681489,0.521705,0.660533,0.13923,0.318188,0.907407,0.069521,0.116823,0.023592,0.94868,0.454162
CUST04852,0.155254,0.167748,0.153953,0.143052,0.311421,0.648148,0.070402,0.121235,0.23211,0.234642,0.284752
CUST04853,0.020993,0.025848,0.016862,1,0.326915,0.444444,0.96359,0.388068,0.032724,0.503191,0.442767
CUST04854,0.014413,0.017408,0.021993,0.086611,0.288087,0.638889,0.095717,0.085364,0.018264,0.148202,0.570376
CUST04855,0.057182,0.066232,0.064514,0.154218,0.389225,0.5,0.167504,0.040668,0.085234,0.605098,0.07921
CUST04856,0.022403,0.014887,0.035189,0.047315,0.485963,0.12037,0.008816,0.08498,0.019025,0.054416,0.286622
CUST04857,0.02679,0.022683,0.013196,0.076544,0.458043,0.12963,0.088538,0.115481,0.041095,0.029229,0.197379
CUST04858,0.724259,0.719814,0.881932,0.23043,0.36848,0.953704,0.214229,0.103779,0.579134,0.66538,0.346885
CUST04859,0.255676,0.231459,0.217734,0.155905,0.462924,0.842593,0.133374,0.154805,0.315822,0.816289,0.131194
CUST04860,0.230923,0.236148,0.280781,0.413268,0.376208,0.462963,0.101384,0.388068,0.24657,0.53597,0.053497
CUST04861,0.369101,0.288664,0.3299,0.062335,0.351728,0.518519,0.065238,0.015154,0.039573,0.522611,0.386361
CUST04862,0.114522,0.074203,0.146622,0.714143,0,0.435185,0.974799,1,0.085234,0.5068,0.106675
CUST04863,0.008773,0.003751,0.00953,0.101653,0.355907,0,0.104029,0.092653,0.014459,0.054475,0.235393
CUST04864,0.102458,0.062187,0.093838,0.216616,0.556926,0.592593,0.089671,0.005947,0.047183,0.232102,0.169082
CUST04865,0.164654,0.147468,0.208204,0.227985,0.356129,0.666667,0.055037,0.272971,0.124046,0.299033,0.16978
CUST04866,0.617884,0.641508,0.685459,0.080612,0.387598,0.5,0.087908,0.052369,0.041856,0.653826,0.417923
CUST04867,0.097288,0.071917,0.081375,0.206208,0.392553,0.638889,0.05743,0.176866,0.080668,0.221126,0.326837
CUST04868,0.005797,0.008147,0.013196,0.092974,0.674704,0.12037,0.125187,0.097257,0.000761,0.019028,0.626324
CUST04869,0.253953,0.22636,0.28518,0.075626,0.186061,0.416667,0.050755,0.043161,0.104259,0.575301,0.057296
CUST04870,0.077235,0.045073,0.039588,0.443618,0.561696,0.462963,0.261961,0.220794,0.001522,0.275444,0.224185
CUST04871,0.151808,0.113883,0.074777,0.107941,0.380979,0.527778,0.157807,0.065413,0.138505,0.35695,0.002722
CUST04872,0.025693,0.013715,0.031524,0.14586,0.416553,0.064815,0.068891,0.127758,0.002283,0.033191,0.468321
CUST04873,0.013473,0.00674,0.008797,0.040675,0.282244,0.092593,0.028841,0.06714,0.026636,0.069236,0.418278
CUST04874,0.021463,0.016646,0.010264,0.071217,0.56654,0.111111,0.090049,0.059659,0.015981,0.031082,0.892006
CUST04875,0.075199,0.095713,0.099703,0.185028,0.738124,0.509259,0.068009,0.226165,0.058598,0.25211,0.128047
CUST04876,0.40482,0.308123,0.326967,0.020146,0.399542,0.425926,0,0.040476,0.019025,0.548927,0.485314
CUST04877,0.19489,0.168978,0.137092,0.075114,0.485815,0.453704,0.084004,0.020909,0.276249,0.502406,0.268887
CUST04878,0.532815,0.466024,0.189143,0.037985,0.313159,0.435185,0.045339,0.003837,0.168946,0.425951,0.32332
CUST04879,0.086635,0.092197,0.041787,0.132654,0.321516,0.546296,0.178335,0.173413,0.105781,0.301868,0.321829
CUST04880,0.056869,0.035226,0.06598,0.110204,0.360196,0.425926,0.053274,0.145981,0.031202,0.511695,0.501302
CUST04881,0.000313,0,0.002932,0.177309,0.384196,0.074074,0.147731,0.109534,0.003805,0.055642,0.528071
CUST04882,0.143348,0.158897,0.060848,0.173295,0.460336,0.490741,0.218007,0.208517,0.063925,0.211828,0.383137
CUST04883,0.126741,0.091611,0.097504,0.355055,0.270522,0.453704,0.45604,0.251487,0.070014,0.369848,0.241175
CUST04884,0.004073,0.005041,0.002199,0.047133,1,0.046296,0.048236,0.021868,0.010654,0,0.566388
CUST04885,0.095252,0.105853,0.055716,0.054628,0.31571,0.046296,0.082493,0.033762,0.066209,0.093433,0.397642
CUST04886,0.095565,0.07602,0.02126,0.451912,0.236427,0.37963,0.175061,0.646461,0.015981,0.474914,0.329922
CUST04887,0.058436,0.038098,0.067446,0.278,0.766746,0.712963,0.249241,0.147708,0.083712,0.125898,0
CUST04888,0.365654,0.341474,0.114365,0.100094,0.276364,0.361111,0.041435,0.127566,0.152965,0.533234,0.619563
CUST04889,0.00188,0,0.004399,0.020893,0.464552,0.037037,0.002519,0.010934,0.006088,0.056388,0.214537
CUST04890,0.802277,1,0.658334,0.072797,0.265456,0.407407,0.108563,0.027431,0.840924,0.559382,0.185433
CUST04891,0.032273,0.030595,0.010997,0.120014,0.425945,0.675926,0.055289,0.100134,0.019786,0.197116,0.663299
CUST04892,0.002193,0,0.002199,0.104407,0.422173,0.111111,0.066372,0.059083,0.005327,0.085214,0.136773
CUST04893,0.865256,0.82344,1,0.187728,0.804242,0.490741,0.120779,0.253405,1,0.500817,0.299627
CUST04894,0.039009,0.020221,0.008797,0.03918,0.585917,0.12037,0.056297,0.063111,0.03729,0.095071,0.11256
CUST04895,0.135045,0.124082,0.049852,0.160175,0.717009,0.601852,0.192315,0.150585,0.09741,0.254768,0.278585
CUST04896,0.000627,0,0,0.068997,0.208729,0.074074,0.058941,0.085939,0.006088,0.11354,0.130647
CUST04897,0.02444,0.018287,0.029324,0.09829,0.438592,0.138889,0.029723,0.123154,0.015981,0.055701,0.296885
CUST04898,0.01175,0.01647,0.006598,0.193397,0.150228,0.537037,0.067128,0.043545,0.016742,0.356872,0.141868
CUST04899,0.003917,0.007678,0.001466,0.185177,0.149933,0.092593,0.263473,0.121811,0.000761,0.112226,0.207559
CUST04900,0.385237,0.272429,0.524907,0.517491,0.789969,0.740741,0.390927,0.451755,0.387358,0.950818,0.310058
CUST04901,0.011436,0.011488,0.020527,0.041646,0.180736,0.074074,0.055793,0.074621,0.018264,0.108989,0.349301
CUST04902,0.104182,0.117458,0.140024,0.172302,0.752583,0.685185,0.230224,0.179743,0.138505,0.241861,0.382038
